player_id,player_name,number,position,club,league,played,goals,assists,yellow_cards,second_yellows,red_cards,conceded,clean_sheets,minutes
308439,Patrick Berg,#7,Midfield,Bodø/Glimt,Champions League,,,,,,,,,
422355,Jens Petter Hauge,#10,Forward,Bodø/Glimt,Champions League,,,,,,,,,
912959,Fredrik Sjøvold,#20,Defender,Bodø/Glimt,Champions League,,,,,,,,,
394688,Håkon Evjen,#26,Midfield,Bodø/Glimt,Champions League,,,,,,,,,
502558,Odin Bjørtuft,#4,Defender,Bodø/Glimt,Champions League,,,,,,,,,
644607,Ole Didrik Blomberg,#11,Forward,Bodø/Glimt,Champions League,,,,,,,,,
364938,Fredrik Bjørkan,#15,Defender,Bodø/Glimt,Champions League,,,,,,,,,
255440,Nikita Haikin,#12,Goalkeeper,Bodø/Glimt,Champions League,,,,,,,,,
581112,Sondre Auklend,#8,Midfield,Bodø/Glimt,Champions League,,,,,,,,,
432694,Joshua Kitolano,#16,Midfield,Bodø/Glimt,Champions League,,,,,,,,,
499759,Ola Brynhildsen,#17,Forward,Bodø/Glimt,Champions League,,,,,,,,,
715508,Magnus Riisnæs,#23,Midfield,Bodø/Glimt,Champions League,,,,,,,,,
953067,Villads Nielsen,#2,Defender,Bodø/Glimt,Champions League,,,,,,,,,
335298,Sondre Brunstad Fet,#19,Midfield,Bodø/Glimt,Champions League,,,,,,,,,
342129,Jostein Gundersen,#6,Defender,Bodø/Glimt,Champions League,,,,,,,,,
664809,Isak Dybvik Määttä,#25,Defender,Bodø/Glimt,Champions League,,,,,,,,,
700078,Joel Mvuka,#22,Forward,Bodø/Glimt,Champions League,,,,,,,,,
333012,Andreas Helmersen,#9,Forward,Bodø/Glimt,Champions League,,,,,,,,,
1189915,Mikkel Bro Hansen,#77,Forward,Bodø/Glimt,Champions League,,,,,,,,,
201865,Ulrik Saltnes,#14,Midfield,Bodø/Glimt,Champions League,,,,,,,,,
600732,August Mikkelsen,#94,Forward,Bodø/Glimt,Champions League,,,,,,,,,
358726,Julian Faye Lund,#1,Goalkeeper,Bodø/Glimt,Champions League,,,,,,,,,
230166,Haitam Aleesami,#5,Defender,Bodø/Glimt,Champions League,,,,,,,,,
1109643,Isak Sjong,#45,Goalkeeper,Bodø/Glimt,Champions League,,,,,,,,,
997903,Givairo Read,#26,Defender,Feyenoord,Champions League,,,,,,,,,
917911,Anis Hadj Moussa,#23,Forward,Feyenoord,Champions League,,,,,,,,,
589128,Ayase Ueda,#9,Forward,Feyenoord,Champions League,,,,,,,,,
601495,Luciano Valente,#10,Midfield,Feyenoord,Champions League,,,,,,,,,
667965,Oussama Targhalline,#28,Midfield,Feyenoord,Champions League,,,,,,,,,
855731,Jordan Bos,#15,Defender,Feyenoord,Champions League,,,,,,,,,
593519,Sem Steijn,#14,Midfield,Feyenoord,Champions League,,,,,,,,,
571149,Gjivai Zechiël,#8,Midfield,Feyenoord,Champions League,,,,,,,,,
617060,Mika Mármol,#35,Defender,Feyenoord,Champions League,,,,,,,,,
598791,Tsuyoshi Watanabe,#4,Defender,Feyenoord,Champions League,,,,,,,,,
384461,Jakub Moder,#7,Midfield,Feyenoord,Champions League,,,,,,,,,
569845,Charles Vanhoutte,#34,Midfield,Feyenoord,Champions League,,,,,,,,,
867357,Nacho Ferri,#19,Forward,Feyenoord,Champions League,,,,,,,,,
374212,Gijs Smal,#5,Defender,Feyenoord,Champions League,,,,,,,,,
568158,Javi López,#16,Defender,Feyenoord,Champions League,,,,,,,,,
987370,Thijs Kraaijeveld,#24,Defender,Feyenoord,Champions League,,,,,,,,,
593862,Thomas Beelen,#3,Defender,Feyenoord,Champions League,,,,,,,,,
553282,Tjark Ernst,#1,Goalkeeper,Feyenoord,Champions League,,,,,,,,,
313094,Jordan Lotomba,#30,Defender,Feyenoord,Champions League,,,,,,,,,
387105,Luka Ivanušec,#33,Midfield,Feyenoord,Champions League,,,,,,,,,
479649,Gonçalo Borges,#11,Forward,Feyenoord,Champions League,,,,,,,,,
288253,Jeremiah St. Juste,#6,Defender,Feyenoord,Champions League,,,,,,,,,
369554,Mats Deijl,#20,Defender,Feyenoord,Champions League,,,,,,,,,
1087982,Tobias van den Elshout,#22,Midfield,Feyenoord,Champions League,,,,,,,,,
1233996,Gaoussou Diarra,#27,Forward,Feyenoord,Champions League,,,,,,,,,
1242183,Jivayno Zinhagel,#36,Forward,Feyenoord,Champions League,,,,,,,,,
257987,Bart Nieuwkoop,#2,Defender,Feyenoord,Champions League,,,,,,,,,
517811,Shaqueel van Persie,#49,Forward,Feyenoord,Champions League,,,,,,,,,
1016034,Tijme Wessels,#32,Defender,Feyenoord,Champions League,,,,,,,,,
264176,Liam Bossin,#39,Goalkeeper,Feyenoord,Champions League,,,,,,,,,
746973,Mannou Berger,#37,Goalkeeper,Feyenoord,Champions League,,,,,,,,,
401923,Victor Osimhen,#45,Forward,Galatasaray,Champions League,,,,,,,,,
357164,Rafael Leão,#27,Forward,Galatasaray,Champions League,,,,,,,,,
541537,Barış Alper Yılmaz,#53,Forward,Galatasaray,Champions League,,,,,,,,,
720286,Aleksey Batrakov,#83,Midfield,Galatasaray,Champions League,,,,,,,,,
