player_id,player_name,number,position,club,league,played,goals,assists,yellow_cards,second_yellows,red_cards,conceded,clean_sheets,minutes
669956,Leonardo Lelo,#5,Left-Back,Braga,Europa League,9,-,1,-,-,-,,,580'
580193,Bright Arrey-Mbi,#26,Centre-Back,Braga,Europa League,12,-,-,1,-,-,,,1.010'
495601,Víctor Gómez,#2,Right-Back,Braga,Europa League,11,-,2,4,-,-,,,945'
875337,Demir Ege Tıknaz,#34,Defensive Midfield,Braga,Europa League,2,-,1,-,-,-,,,68'
485395,Gustaf Lagerbielke,#14,Centre-Back,Braga,Europa League,12,-,-,2,-,-,,,1.019'
906948,Gabri Martínez,#77,Left Winger,Braga,Europa League,10,3,-,4,-,-,,,634'
984540,Diego Rodrigues,#50,Central Midfield,Braga,Europa League,9,-,1,-,-,-,,,207'
625206,Adrian Leon Barisic,#37,Centre-Back,Braga,Europa League,4,-,-,1,-,-,,,271'
284883,Fran Navarro,#39,Centre-Forward,Braga,Europa League,11,3,-,2,-,-,,,388'
553062,Vítor Carvalho,#6,Defensive Midfield,Braga,Europa League,7,1,-,1,-,-,,,320'
735051,Amine El Ouazzani,#9,Centre-Forward,Braga,Europa League,5,-,-,-,-,-,,,321'
195736,Florian Grillitsch,#27,Defensive Midfield,Braga,Europa League,10,2,1,2,-,-,,,676'
1006448,Sandro Vidigal,#95,Right Winger,Braga,Europa League Qualifying,3,1,2,-,-,-,,,138'
1061378,Jonatás Noro,#53,Centre-Back,Braga,Europa League,,,,,,,,,
29364,João Moutinho,#8,Central Midfield,Braga,Europa League,12,-,-,-,-,-,,,514'
1075884,João Aragão,#72,Right Winger,Braga,Europa League,1,-,-,-,-,-,,,1'
139336,Paulo Oliveira,#15,Centre-Back,Braga,Europa League Qualifying,4,-,-,1,-,-,,,331'
667991,Alaa Bellaarouch,#36,Goalkeeper,Braga,Europa League Qualifying,1,-,,-,-,-,1,-,90'
286908,Tiago Sá,#12,Goalkeeper,Braga,Europa League,-,-,,1,-,-,-,-,-
1073115,Yanis da Rocha,#41,Defensive Midfield,Braga,Europa League,2,-,-,1,-,-,,,57'
927353,Johan Manzambi,#44,Central Midfield,Freiburg,Europa League,12,1,2,1,-,-,,,833'
526845,Noah Atubolu,#1,Goalkeeper,Freiburg,Europa League,12,-,,-,-,-,7,5,1.080'
668606,Yuito Suzuki,#14,Second Striker,Freiburg,Europa League,10,4,3,1,-,-,,,811'
443331,Patrick Osterhage,#6,Defensive Midfield,Freiburg,Europa League,8,1,-,-,-,-,,,481'
225657,Philipp Lienhart,#3,Centre-Back,Freiburg,Europa League,8,1,-,2,-,-,,,608'
605268,Igor Matanovic,#31,Centre-Forward,Freiburg,Europa League,12,3,1,2,-,-,,,542'
863759,Bruno Ogbus,#43,Centre-Back,Freiburg,Europa League,4,-,-,1,-,-,,,289'
335993,Philipp Treu,#29,Right-Back,Freiburg,Europa League,11,-,-,1,-,-,,,809'
190284,Maximilian Eggestein,#8,Central Midfield,Freiburg,Europa League,11,2,-,1,-,1,,,953'
1145064,Cyriaque Irié,#22,Right Winger,Freiburg,Europa League,4,-,-,-,-,-,,,63'
342967,Niklas Beste,#19,Right Winger,Freiburg,Europa League,12,1,3,1,-,-,,,859'
820957,Derry Scherhant,#7,Left Winger,Freiburg,Europa League,11,1,-,-,-,-,,,375'
815078,Jordy Makengo,#33,Left-Back,Freiburg,Europa League,6,-,1,1,-,-,,,459'
124502,Matthias Ginter,#28,Centre-Back,Freiburg,Europa League,12,2,2,1,-,-,,,1.080'
599419,Max Rosenfelder,#37,Centre-Back,Freiburg,Europa League,3,-,-,-,-,-,,,117'
185077,Vincenzo Grifo,#32,Left Winger,Freiburg,Europa League,12,4,3,2,-,-,,,734'
248999,Lucas Höler,#9,Centre-Forward,Freiburg,Europa League,8,-,-,1,-,-,,,136'
93707,Christian Günter,#30,Left-Back,Freiburg,Europa League,8,-,2,1,-,-,,,614'
93604,Lukas Kübler,#17,Right-Back,Freiburg,Europa League,6,-,-,2,-,-,,,286'
