player_id,player_name,number,position,club,league,played,goals,assists,yellow_cards,second_yellows,red_cards,conceded,clean_sheets,minutes
357498,Dušan Vlahović,#28,Forward,Besiktas,Europa League,,,,,,,,,
454567,Orkun Kökçü,#10,Midfield,Besiktas,Europa League,,,,,,,,,
718303,Ernest Poku,#17,Forward,Besiktas,Europa League,,,,,,,,,
144028,Leandro Trossard,#19,Forward,Besiktas,Europa League,,,,,,,,,
683895,Emmanuel Agbadou,#12,Defender,Besiktas,Europa League,,,,,,,,,
639246,Hyeon-gyu Oh,#9,Forward,Besiktas,Europa League,,,,,,,,,
571607,Fabio Miretti,#21,Midfield,Besiktas,Europa League,,,,,,,,,
195778,Alexander Nübel,#1,Goalkeeper,Besiktas,Europa League,,,,,,,,,
947360,Kassoum Ouattara,#11,Defender,Besiktas,Europa League,,,,,,,,,
875334,Semih Kılıçsoy,#90,Forward,Besiktas,Europa League,,,,,,,,,
274839,Wilfred Ndidi,#4,Midfield,Besiktas,Europa League,,,,,,,,,
420465,Tiago Djaló,#35,Defender,Besiktas,Europa League,,,,,,,,,
531332,Emirhan Topçu,#53,Defender,Besiktas,Europa League,,,,,,,,,
354482,Amir Murillo,#62,Defender,Besiktas,Europa League,,,,,,,,,
242063,Vaclav Cerny,#18,Forward,Besiktas,Europa League,,,,,,,,,
900938,Junior Olaitan,#15,Midfield,Besiktas,Europa League,,,,,,,,,
1043003,Yasin Özcan,#58,Defender,Besiktas,Europa League,,,,,,,,,
810100,Taylan Bulut,#22,Defender,Besiktas,Europa League,,,,,,,,,
1071252,Mustafa Hekimoğlu,#23,Forward,Besiktas,Europa League,,,,,,,,,
477930,Rıdvan Yılmaz,#33,Defender,Besiktas,Europa League,,,,,,,,,
291739,Milot Rashica,#7,Forward,Besiktas,Europa League,,,,,,,,,
244940,Salih Özcan,#6,Midfield,Besiktas,Europa League,,,,,,,,,
461951,Kartal Yılmaz,#8,Midfield,Besiktas,Europa League,,,,,,,,,
149729,João Mário,#0,Midfield,Besiktas,Europa League,,,,,,,,,
576033,Doğan Alemdar,#80,Goalkeeper,Besiktas,Europa League,,,,,,,,,
1047101,İlhan Fakılı,#29,Forward,Besiktas,Europa League,,,,,,,,,
451642,Can Keleş,#0,Forward,Besiktas,Europa League,,,,,,,,,
1007972,Élan Ricardo,#0,Midfield,Besiktas,Europa League,,,,,,,,,
683828,Emrecan Uzunhan,#0,Defender,Besiktas,Europa League,,,,,,,,,
983817,Fahri Ay,#68,Midfield,Besiktas,Europa League,,,,,,,,,
935552,Emir Yaşar,#96,Goalkeeper,Besiktas,Europa League,,,,,,,,,
1076666,Ahmet Sami Bircan,#70,Forward,Besiktas,Europa League,,,,,,,,,
935550,Arda Kılıç,#0,Forward,Besiktas,Europa League,,,,,,,,,
1177020,Ozan Sevim,#66,Forward,Besiktas,Europa League,,,,,,,,,
1189064,Azem Yortaç,#63,Defender,Besiktas,Europa League,,,,,,,,,
1193279,Cumali Gürsel,#65,Defender,Besiktas,Europa League,,,,,,,,,
520994,Lucas Ventura,#25,Midfield,H. Beer Sheva,Europa League,,,,,,,,,
399361,Dan Biton,#10,Forward,H. Beer Sheva,Europa League,,,,,,,,,
444018,Eliel Peretz,#7,Midfield,H. Beer Sheva,Europa League,,,,,,,,,
966005,Amir Ganah,#11,Forward,H. Beer Sheva,Europa League,,,,,,,,,
926457,Niv Yehoshua,#28,Midfield,H. Beer Sheva,Europa League,,,,,,,,,
704071,Guy Mizrahi,#2,Defender,H. Beer Sheva,Europa League,,,,,,,,,
467149,Hamode Kanaan,#8,Midfield,H. Beer Sheva,Europa League,,,,,,,,,
343965,Igor Zlatanovic,#66,Forward,H. Beer Sheva,Europa League,,,,,,,,,
1078063,Muhammad Abu Rumi,#45,Forward,H. Beer Sheva,Europa League,,,,,,,,,
564544,Pedro Amador,#0,Defender,H. Beer Sheva,Europa League,,,,,,,,,
701300,Zahi Ahmed,#9,Forward,H. Beer Sheva,Europa League,,,,,,,,,
408422,Idan Nachmias,#0,Defender,H. Beer Sheva,Europa League,,,,,,,,,
848641,Yoan Stoyanov,#27,Midfield,H. Beer Sheva,Europa League,,,,,,,,,
568733,Djibril Diop,#44,Defender,H. Beer Sheva,Europa League,,,,,,,,,
468548,Roy Levy,#18,Defender,H. Beer Sheva,Europa League,,,,,,,,,
355395,Matan Baltaxa,#3,Defender,H. Beer Sheva,Europa League,,,,,,,,,
563479,Javon East,#14,Forward,H. Beer Sheva,Europa League,,,,,,,,,
713007,Itay Rotman,#12,Defender,H. Beer Sheva,Europa League,,,,,,,,,
842370,João Victor,#70,Forward,H. Beer Sheva,Europa League,,,,,,,,,
396641,Eylon Almog,#0,Forward,H. Beer Sheva,Europa League,,,,,,,,,
555831,Marco Wolff,#34,Goalkeeper,H. Beer Sheva,Europa League,,,,,,,,,
211845,Yonas Malede,#0,Forward,H. Beer Sheva,Europa League,,,,,,,,,
1231372,Noam Shahar,#0,Forward,H. Beer Sheva,Europa League,,,,,,,,,
140570,Ofir Davidzada,#13,Defender,H. Beer Sheva,Europa League,,,,,,,,,
57814,Miguel Vítor,#4,Defender,H. Beer Sheva,Europa League,,,,,,,,,
112008,Ofir Marciano,#1,Goalkeeper,H. Beer Sheva,Europa League,,,,,,,,,
1140586,Itay Hazut,#23,Midfield,H. Beer Sheva,Europa League,,,,,,,,,
1159590,Yonatan Shani,#36,Goalkeeper,H. Beer Sheva,Europa League,,,,,,,,,
1536479,Amit Ohana,#0,Forward,H. Beer Sheva,Europa League,,,,,,,,,
845654,Kenan Yıldız,#10,Forward,Juventus,Europa League,,,,,,,,,
463618,Khéphren Thuram,#19,Midfield,Juventus,Europa League,,,,,,,,,
516716,Bremer,#3,Defender,Juventus,Europa League,,,,,,,,,
585949,Pierre Kalulu,#15,Defender,Juventus,Europa League,,,,,,,,,
533738,Jonathan David,#30,Forward,Juventus,Europa League,,,,,,,,,
332697,Weston McKennie,#22,Midfield,Juventus,Europa League,,,,,,,,,
487474,Francisco Conceição,#7,Forward,Juventus,Europa League,,,,,,,,,
929994,Kerim Alajbegovic,#17,Forward,Juventus,Europa League,,,,,,,,,
265088,Manuel Locatelli,#5,Midfield,Juventus,Europa League,,,,,,,,,
480116,Lloyd Kelly,#6,Defender,Juventus,Europa League,,,,,,,,,
413565,Jhon Lucumí,#26,Defender,Juventus,Europa League,,,,,,,,,
486031,Nico González,#31,Forward,Juventus,Europa League,,,,,,,,,
487969,Randal Kolo Muani,#9,Forward,Juventus,Europa League,,,,,,,,,
459658,Andrea Cambiaso,#20,Defender,Juventus,Europa League,,,,,,,,,
934878,Jeff Ekhator,#18,Forward,Juventus,Europa League,,,,,,,,,
447661,Douglas Luiz,#12,Midfield,Juventus,Europa League,,,,,,,,,
286047,Guglielmo Vicario,#25,Goalkeeper,Juventus,Europa League,,,,,,,,,
360518,Teun Koopmeiners,#8,Midfield,Juventus,Europa League,,,,,,,,,
509022,Federico Gatti,#4,Defender,Juventus,Europa League,,,,,,,,,
251075,Zeki Çelik,#2,Defender,Juventus,Europa League,,,,,,,,,
346551,Kamil Grabara,#1,Goalkeeper,Juventus,Europa League,,,,,,,,,
496857,Edon Zhegrova,#11,Forward,Juventus,Europa League,,,,,,,,,
216569,Jérémie Boga,#13,Forward,Juventus,Europa League,,,,,,,,,
686965,Juan Cabal,#32,Defender,Juventus,Europa League,,,,,,,,,
162959,Daniele Rugani,#24,Defender,Juventus,Europa League,,,,,,,,,
191891,Arkadiusz Milik,#14,Forward,Juventus,Europa League,,,,,,,,,
75411,Carlo Pinsoglio,#23,Goalkeeper,Juventus,Europa League,,,,,,,,,
979385,Maicon,#3,Defender,Levski Sofia,Europa League,,,,,,,,,
463667,Christian Makoun,#4,Defender,Levski Sofia,Europa League,,,,,,,,,
697803,Everton Bala,#17,Forward,Levski Sofia,Europa League,,,,,,,,,
836547,Serginho,#35,Midfield,Levski Sofia,Europa League,,,,,,,,,
628038,Svetoslav Vutsov,#92,Goalkeeper,Levski Sofia,Europa League,,,,,,,,,
351800,Kristian Dimitrov,#50,Defender,Levski Sofia,Europa League,,,,,,,,,
504298,Mazire Soula,#22,Midfield,Levski Sofia,Europa League,,,,,,,,,
863191,Akram Bouras,#47,Midfield,Levski Sofia,Europa League,,,,,,,,,
222813,Marko Grujić,#8,Midfield,Levski Sofia,Europa League,,,,,,,,,
832051,Mustapha Sangaré,#12,Forward,Levski Sofia,Europa League,,,,,,,,,
588072,Aldair,#21,Defender,Levski Sofia,Europa League,,,,,,,,,
521370,Gasper Trdin,#18,Midfield,Levski Sofia,Europa League,,,,,,,,,
969154,Oliver Kamdem,#71,Defender,Levski Sofia,Europa League,,,,,,,,,
968290,Juan Perea,#9,Forward,Levski Sofia,Europa League,,,,,,,,,
531461,Armstrong Oko-Flex,#11,Forward,Levski Sofia,Europa League,,,,,,,,,
859713,Asen Mitkov,#10,Midfield,Levski Sofia,Europa League,,,,,,,,,
646256,Reinaldo,#7,Forward,Levski Sofia,Europa League,,,,,,,,,
593432,Mehdi Moubarik,#19,Midfield,Levski Sofia,Europa League,,,,,,,,,
539465,Nikola Serafimov,#31,Defender,Levski Sofia,Europa League,,,,,,,,,
695121,Hevertton,#2,Defender,Levski Sofia,Europa League,,,,,,,,,
423443,Álex Centelles,#20,Defender,Levski Sofia,Europa League,,,,,,,,,
1298195,David Kusso,#27,Forward,Levski Sofia,Europa League,,,,,,,,,
140109,Radoslav Kirilov,#99,Forward,Levski Sofia,Europa League,,,,,,,,,
283342,Martin Lukov,#78,Goalkeeper,Levski Sofia,Europa League,,,,,,,,,
1231105,Steven Stoyanchov,#28,Forward,Levski Sofia,Europa League,,,,,,,,,
955606,Adrian Raychev,#77,Forward,Levski Sofia,Europa League,,,,,,,,,
1144096,Ognyan Vladimirov,#1,Goalkeeper,Levski Sofia,Europa League,,,,,,,,,
653610,Igor Paixão,#14,Forward,Marseille,Europa League,,,,,,,,,
418659,Amine Gouiri,#9,Forward,Marseille,Europa League,,,,,,,,,
420213,Quinten Timber,#27,Midfield,Marseille,Europa League,,,,,,,,,
370846,Timothy Weah,#22,Defender,Marseille,Europa League,,,,,,,,,
167799,Pierre-Emile Højbjerg,#23,Midfield,Marseille,Europa League,,,,,,,,,
361914,Nayef Aguerd,#21,Defender,Marseille,Europa League,,,,,,,,,
392770,Angel Gomes,#7,Midfield,Marseille,Europa League,,,,,,,,,
181778,Emerson,#33,Defender,Marseille,Europa League,,,,,,,,,
581669,CJ Egan-Riley,#4,Defender,Marseille,Europa League,,,,,,,,,
807165,Bamo Meïté,#18,Defender,Marseille,Europa League,,,,,,,,,
372711,Amine Harit,#77,Forward,Marseille,Europa League,,,,,,,,,
592979,Himad Abdelli,#8,Midfield,Marseille,Europa League,,,,,,,,,
920470,Tochukwu Nnadi,#6,Midfield,Marseille,Europa League,,,,,,,,,
217115,Neal Maupay,#11,Forward,Marseille,Europa League,,,,,,,,,
599663,Faris Moumbagna,#29,Forward,Marseille,Europa League,,,,,,,,,
192616,Ulisses Garcia,#25,Defender,Marseille,Europa League,,,,,,,,,
127189,Geoffrey Kondogbia,#19,Midfield,Marseille,Europa League,,,,,,,,,
315253,Jeffrey de Lange,#12,Goalkeeper,Marseille,Europa League,,,,,,,,,
328609,Derek Cornelius,#13,Defender,Marseille,Europa League,,,,,,,,,
1206824,Tadjidine Mmadi,#43,Forward,Marseille,Europa League,,,,,,,,,
1183719,Keyliane Abdallah,#48,Forward,Marseille,Europa League,,,,,,,,,
727086,Jelle Van Neck,#40,Goalkeeper,Marseille,Europa League,,,,,,,,,
620912,Théo Vermot,#92,Goalkeeper,Marseille,Europa League,,,,,,,,,
603368,Svit Seslar,#10,Midfield,NK Celje,Europa League,,,,,,,,,
605757,Zan-Luk Leban,#1,Goalkeeper,NK Celje,Europa League,,,,,,,,,
647701,Artemijus Tutyškinas,#6,Defender,NK Celje,Europa League,,,,,,,,,
668433,Armandas Kučys,#47,Forward,NK Celje,Europa League,,,,,,,,,
427821,Pijus Širvys,#2,Defender,NK Celje,Europa League,,,,,,,,,
554175,Alpha Diounkou,#20,Defender,NK Celje,Europa League,,,,,,,,,
652487,Yaya Dukuly,#91,Forward,NK Celje,Europa League,,,,,,,,,
187530,Leonardo Koutris,#33,Defender,NK Celje,Europa League,,,,,,,,,
188180,Benjamin Verbic,#7,Forward,NK Celje,Europa League,,,,,,,,,
577785,Mark Zabukovnik,#19,Midfield,NK Celje,Europa League,,,,,,,,,
636756,Milot Avdyli,#11,Forward,NK Celje,Europa League,,,,,,,,,
383774,Ziga Frelih,#23,Goalkeeper,NK Celje,Europa League,,,,,,,,,
554969,Łukasz Bejger,#44,Defender,NK Celje,Europa League,,,,,,,,,
636752,Veton Tusha,#25,Forward,NK Celje,Europa League,,,,,,,,,
1020863,Matic Ivansek,#77,Forward,NK Celje,Europa League,,,,,,,,,
168152,Rudi Pozeg Vancas,#94,Midfield,NK Celje,Europa League,,,,,,,,,
641060,Ivan Calusic,#27,Midfield,NK Celje,Europa League,,,,,,,,,
728517,Jost Pisek,#0,Midfield,NK Celje,Europa League,,,,,,,,,
543836,Darko Hrka,#4,Defender,NK Celje,Europa League,,,,,,,,,
382007,Andrej Kotnik,#17,Midfield,NK Celje,Europa League,,,,,,,,,
183843,Damjan Vuklisevic,#3,Defender,NK Celje,Europa League,,,,,,,,,
491032,Nino Vukasovic,#14,Defender,NK Celje,Europa League,,,,,,,,,
860297,Papa Daniel,#13,Midfield,NK Celje,Europa League,,,,,,,,,
188201,Simon Sluga,#21,Goalkeeper,NK Celje,Europa League,,,,,,,,,
166173,Mario Kvesic,#8,Midfield,NK Celje,Europa League,,,,,,,,,
235360,Matej Poplatnik,#99,Forward,NK Celje,Europa League,,,,,,,,,
351791,Matija Kavcic,#0,Defender,NK Celje,Europa League,,,,,,,,,
842336,Gasper Vodeb,#5,Defender,NK Celje,Europa League,,,,,,,,,
981082,Luka Kolar,#12,Goalkeeper,NK Celje,Europa League,,,,,,,,,
1135662,Dejan Suhovrsnik,#31,Forward,NK Celje,Europa League,,,,,,,,,
1256306,Lukas Ceh,#0,Forward,NK Celje,Europa League,,,,,,,,,
1263818,Zan Luka Sega,#0,Defender,NK Celje,Europa League,,,,,,,,,
982575,Gustavo Sá,#8,Midfield,Olympiacos,Europa League,,,,,,,,,
964426,Christos Mouzakitis,#96,Midfield,Olympiacos,Europa League,,,,,,,,,
837619,Armando González,#34,Forward,Olympiacos,Europa League,,,,,,,,,
742803,Santiago Hezze,#32,Midfield,Olympiacos,Europa League,,,,,,,,,
487834,Lorenzo Pirola,#5,Defender,Olympiacos,Europa League,,,,,,,,,
663244,Jota Silva,#20,Forward,Olympiacos,Europa League,,,,,,,,,
461701,Nair Tiknizyan,#71,Defender,Olympiacos,Europa League,,,,,,,,,
324351,Panagiotis Retsos,#45,Defender,Olympiacos,Europa League,,,,,,,,,
895326,Joel Roca,#73,Forward,Olympiacos,Europa League,,,,,,,,,
733579,Clayton,#90,Forward,Olympiacos,Europa League,,,,,,,,,
334557,Chiquinho,#22,Midfield,Olympiacos,Europa League,,,,,,,,,
498237,David Carmo,#6,Defender,Olympiacos,Europa League,,,,,,,,,
521127,Ayoub El Kaabi,#9,Forward,Olympiacos,Europa League,,,,,,,,,
85941,Stefan Ortega,#1,Goalkeeper,Olympiacos,Europa League,,,,,,,,,
386726,Yusuf Yazıcı,#97,Midfield,Olympiacos,Europa League,,,,,,,,,
221958,Roman Yaremchuk,#11,Forward,Olympiacos,Europa League,,,,,,,,,
583404,Marcus Pedersen,#0,Defender,Olympiacos,Europa League,,,,,,,,,
1010577,Lorenzo Scipioni,#16,Midfield,Olympiacos,Europa League,,,,,,,,,
958649,Zinedin Smajlović,#4,Defender,Olympiacos,Europa League,,,,,,,,,
148252,Remo Freuler,#19,Midfield,Olympiacos,Europa League,,,,,,,,,
257448,Gelson Martins,#10,Forward,Olympiacos,Europa League,,,,,,,,,
701325,Bruno Onyemaechi,#70,Defender,Olympiacos,Europa League,,,,,,,,,
242661,Manolis Saliakas,#2,Defender,Olympiacos,Europa League,,,,,,,,,
157539,Konstantinos Fortounis,#7,Midfield,Olympiacos,Europa League,,,,,,,,,
113707,Rémy Cabella,#0,Midfield,Olympiacos,Europa League,,,,,,,,,
502017,Balsa Popovic,#31,Goalkeeper,Olympiacos,Europa League,,,,,,,,,
1060252,Theofanis Bakoulas,#21,Midfield,Olympiacos,Europa League,,,,,,,,,
185966,Rodinei,#23,Defender,Olympiacos,Europa League,,,,,,,,,
178425,Dani García,#14,Midfield,Olympiacos,Europa League,,,,,,,,,
