player_id,player_name,number,position,club,league,played,goals,assists,yellow_cards,second_yellows,red_cards,conceded,clean_sheets,minutes
706138,Javi Llabrés,#19,Forward,RCD Mallorca,La Liga,16,-,-,-,-,-,,,175'
142031,Omar Mascarell,#5,Midfield,RCD Mallorca,La Liga,29,2,2,5,-,-,,,2.192'
1101641,Justin Kalumba,#30,Forward,RCD Mallorca,La Liga,3,-,-,-,-,-,,,79'
1063574,Jan Salas,#41,Midfield,RCD Mallorca,La Liga,2,-,-,-,-,-,,,15'
27493,Iván Cuéllar,#25,Goalkeeper,RCD Mallorca,La Liga,,,,,,,,,
733576,Alberto Moleiro,#20,Forward,Villarreal CF,La Liga,35,10,6,4,-,-,,,2.311'
485963,Pape Gueye,#18,Midfield,Villarreal CF,La Liga,28,4,2,8,-,-,,,1.996'
729814,Georges Mikautadze,#9,Forward,Villarreal CF,La Liga,31,12,6,1,-,-,,,2.028'
805714,Renato Veiga,#12,Defender,Villarreal CF,La Liga,32,-,-,5,-,1,,,2.478'
484988,Logan Costa,#2,Defender,Villarreal CF,La Liga,,,,,,,,,
712107,Luiz Júnior,#1,Goalkeeper,Villarreal CF,La Liga,28,-,,3,-,-,30,8,2.520'
662261,Rafa Marín,#4,Defender,Villarreal CF,La Liga,21,1,-,1,-,-,,,1.800'
638793,Tajon Buchanan,#17,Forward,Villarreal CF,La Liga,33,7,1,8,-,-,,,1.776'
953901,Santiago Mouriño,#15,Defender,Villarreal CF,La Liga,26,1,2,8,1,-,,,2.204'
480763,Juan Foyth,#8,Defender,Villarreal CF,La Liga,13,-,-,2,-,-,,,936'
1061336,Pau Navarro,#6,Defender,Villarreal CF,La Liga,22,-,-,4,-,-,,,1.834'
678406,Sergi Cardona,#23,Defender,Villarreal CF,La Liga,29,1,4,4,-,-,,,1.852'
380598,Santi Comesaña,#14,Midfield,Villarreal CF,La Liga,33,3,6,5,-,1,,,2.349'
972465,Tani Oluwaseyi,#21,Forward,Villarreal CF,La Liga,26,2,2,1,-,-,,,829'
343052,Nicolas Pépé,#19,Forward,Villarreal CF,La Liga,35,8,7,4,-,-,,,2.307'
246968,Ayoze Pérez,#22,Forward,Villarreal CF,La Liga,23,3,3,4,-,-,,,957'
466783,Arnau Tenas,#25,Goalkeeper,Villarreal CF,La Liga,8,-,,-,-,-,13,-,720'
341713,Diego Conde,#13,Goalkeeper,Villarreal CF,La Liga,,,,,,,,,
780630,Willy Kambwala,#5,Defender,Villarreal CF,La Liga,1,-,-,-,-,-,,,9'
985806,Alex Freeman,#3,Defender,Villarreal CF,La Liga,9,-,-,-,-,-,,,340'
357628,Alfon González,#11,Forward,Villarreal CF,La Liga,19,2,-,-,-,-,,,594'
177467,Gerard Moreno,#7,Forward,Villarreal CF,La Liga,21,10,-,-,-,-,,,1.323'
356197,Alfonso Pedraza,#24,Defender,Villarreal CF,La Liga,26,1,3,8,-,-,,,1.623'
230784,Thomas Partey,#16,Midfield,Villarreal CF,La Liga,24,-,-,1,-,-,,,897'
59561,Dani Parejo,#10,Midfield,Villarreal CF,La Liga,30,-,-,3,-,-,,,1.306'
1331450,Hugo López,#32,Forward,Villarreal CF,La Liga,2,-,-,-,-,-,,,55'
709187,Nico Williams,#10,Forward,Athletic Bilbao,La Liga,25,6,4,2,-,-,,,1.689'
938729,Mikel Jauregizar,#18,Midfield,Athletic Bilbao,La Liga,34,2,-,5,1,-,,,2.687'
571020,Oihan Sancet,#8,Midfield,Athletic Bilbao,La Liga,28,4,-,3,-,1,,,1.804'
262396,Unai Simón,#1,Goalkeeper,Athletic Bilbao,La Liga,36,-,,1,-,-,53,6,3.240'
524000,Dani Vivian,#3,Defender,Athletic Bilbao,La Liga,30,1,-,8,-,1,,,2.473'
625047,Beñat Prados,#24,Midfield,Athletic Bilbao,La Liga,2,-,-,1,-,-,,,85'
591916,Aitor Paredes,#4,Defender,Athletic Bilbao,La Liga,18,2,-,4,-,-,,,1.539'
255508,Iñaki Williams,#9,Forward,Athletic Bilbao,La Liga,28,2,4,2,-,-,,,1.992'
176553,Aymeric Laporte,#14,Defender,Athletic Bilbao,La Liga,24,-,2,3,-,-,,,1.970'
488626,Jesús Areso,#12,Defender,Athletic Bilbao,La Liga,26,-,1,3,-,-,,,1.504'
563137,Robert Navarro,#23,Forward,Athletic Bilbao,La Liga,30,6,1,1,-,-,,,1.158'
340205,Gorka Guruzeta,#11,Forward,Athletic Bilbao,La Liga,33,9,3,4,1,-,,,2.214'
338425,Álex Berenguer,#7,Forward,Athletic Bilbao,La Liga,30,2,3,3,-,-,,,2.082'
834752,Unai Gómez,#20,Midfield,Athletic Bilbao,La Liga,24,1,1,1,-,-,,,828'
1054934,Maroan Sannadi,#21,Forward,Athletic Bilbao,La Liga,9,1,-,2,-,-,,,273'
289255,Andoni Gorosabel,#2,Defender,Athletic Bilbao,La Liga,22,-,1,3,-,-,,,1.223'
1312698,Selton Sánchez,#44,Midfield,Athletic Bilbao,La Liga,7,-,1,-,-,-,,,193'
834491,Alejandro Rego,#30,Midfield,Athletic Bilbao,La Liga,27,1,1,6,-,-,,,1.216'
834483,Álex Padilla,#27,Goalkeeper,Athletic Bilbao,La Liga,,,,,,,,,
710671,Adama Boiro,#19,Defender,Athletic Bilbao,La Liga,13,-,-,1,-,-,,,720'
126751,Iñigo Ruiz de Galarreta,#16,Midfield,Athletic Bilbao,La Liga,32,1,2,11,-,-,,,2.081'
668183,Nico Serrano,#22,Forward,Athletic Bilbao,La Liga,15,1,-,-,-,-,,,349'
610622,Urko Izeta,#25,Forward,Athletic Bilbao,La Liga,11,-,-,2,-,-,,,162'
300168,Mikel Vesga,#6,Midfield,Athletic Bilbao,La Liga,22,-,-,-,-,-,,,439'
