id,name,shirtNumber,positionId,position,club,link
246968,Ayoze Pérez,22,4,Forward,Villarreal CF,/ayoze-perez/profil/spieler/246968
466783,Arnau Tenas,25,1,Goalkeeper,Villarreal CF,/arnau-tenas/profil/spieler/466783
341713,Diego Conde,13,1,Goalkeeper,Villarreal CF,/diego-conde/profil/spieler/341713
780630,Willy Kambwala,5,2,Defender,Villarreal CF,/willy-kambwala/profil/spieler/780630
985806,Alex Freeman,3,2,Defender,Villarreal CF,/alex-freeman/profil/spieler/985806
1453066,Carlos Macià,37,3,Midfield,Villarreal CF,/carlos-macia/profil/spieler/1453066
357628,Alfon González,11,4,Forward,Villarreal CF,/alfon-gonzalez/profil/spieler/357628
177467,Gerard Moreno,7,4,Forward,Villarreal CF,/gerard-moreno/profil/spieler/177467
356197,Alfonso Pedraza,24,2,Defender,Villarreal CF,/alfonso-pedraza/profil/spieler/356197
230784,Thomas Partey,16,3,Midfield,Villarreal CF,/thomas-partey/profil/spieler/230784
59561,Dani Parejo,10,3,Midfield,Villarreal CF,/dani-parejo/profil/spieler/59561
1331450,Hugo López,32,4,Forward,Villarreal CF,/hugo-lopez/profil/spieler/1331450
1063553,Pau Cabanes,33,4,Forward,Villarreal CF,/pau-cabanes/profil/spieler/1063553
576024,Julián Alvarez,19,4,Forward,Atlético de Madrid,/julian-alvarez/profil/spieler/576024
775605,Pablo Barrios,8,3,Midfield,Atlético de Madrid,/pablo-barrios/profil/spieler/775605
548111,Álex Baena,10,4,Forward,Atlético de Madrid,/alex-baena/profil/spieler/548111
742201,Giuliano Simeone,20,4,Forward,Atlético de Madrid,/giuliano-simeone/profil/spieler/742201
406040,Ademola Lookman,22,4,Forward,Atlético de Madrid,/ademola-lookman/profil/spieler/406040
404418,Dávid Hancko,17,2,Defender,Atlético de Madrid,/david-hancko/profil/spieler/404418
844637,Marc Pubill,18,2,Defender,Atlético de Madrid,/marc-pubill/profil/spieler/844637
351809,Robin Le Normand,24,2,Defender,Atlético de Madrid,/robin-le-normand/profil/spieler/351809
486031,Nico González,23,4,Forward,Atlético de Madrid,/nico-gonzalez/profil/spieler/486031
689505,Johnny Cardoso,5,3,Midfield,Atlético de Madrid,/johnny-cardoso/profil/spieler/689505
282411,Marcos Llorente,14,2,Defender,Atlético de Madrid,/marcos-llorente/profil/spieler/282411
961297,Rodrigo Mendoza,4,3,Midfield,Atlético de Madrid,/rodrigo-mendoza/profil/spieler/961297
238407,Alexander Sørloth,9,4,Forward,Atlético de Madrid,/alexander-sorloth/profil/spieler/238407
616631,Matteo Ruggeri,3,2,Defender,Atlético de Madrid,/matteo-ruggeri/profil/spieler/616631
576028,Thiago Almada,11,4,Forward,Atlético de Madrid,/thiago-almada/profil/spieler/576028
