id,name,shirtNumber,positionId,position,club,link
1075582,Jules Stawiecki,40,1,Goalkeeper,AS Monaco,/jules-stawiecki/profil/spieler/1075582
745341,Yann Lienard,50,1,Goalkeeper,AS Monaco,/yann-lienard/profil/spieler/745341
971570,Endrick,9,4,Forward,Olympique Lyon,/endrick/profil/spieler/971570
743386,Malick Fofana,11,4,Forward,Olympique Lyon,/malick-fofana/profil/spieler/743386
618494,Tyler Morton,23,3,Midfield,Olympique Lyon,/tyler-morton/profil/spieler/618494
500053,Pavel Sulc,10,3,Midfield,Olympique Lyon,/pavel-sulc/profil/spieler/500053
291200,Moussa Niakhaté,19,2,Defender,Olympique Lyon,/moussa-niakhate/profil/spieler/291200
802515,Noah Nartey,99,3,Midfield,Olympique Lyon,/noah-nartey/profil/spieler/802515
955070,Ernest Nuamah,37,4,Forward,Olympique Lyon,/ernest-nuamah/profil/spieler/955070
190393,Corentin Tolisso,8,3,Midfield,Olympique Lyon,/corentin-tolisso/profil/spieler/190393
952282,Afonso Moreira,17,4,Forward,Olympique Lyon,/afonso-moreira/profil/spieler/952282
285845,Ainsley Maitland-Niles,98,2,Defender,Olympique Lyon,/ainsley-maitland-niles/profil/spieler/285845
289592,Orel Mangala,5,3,Midfield,Olympique Lyon,/orel-mangala/profil/spieler/289592
1187942,Khalis Merah,44,3,Midfield,Olympique Lyon,/khalis-merah/profil/spieler/1187942
646402,Abner,16,2,Defender,Olympique Lyon,/abner/profil/spieler/646402
670096,Tanner Tessmann,6,3,Midfield,Olympique Lyon,/tanner-tessmann/profil/spieler/670096
1200423,Rémi Himbert,45,4,Forward,Olympique Lyon,/remi-himbert/profil/spieler/1200423
316884,Dominik Greif,1,1,Goalkeeper,Olympique Lyon,/dominik-greif/profil/spieler/316884
652061,Adam Karabec,7,3,Midfield,Olympique Lyon,/adam-karabec/profil/spieler/652061
578421,Ruben Kluivert,21,2,Defender,Olympique Lyon,/ruben-kluivert/profil/spieler/578421
131225,Nicolás Tagliafico,3,2,Defender,Olympique Lyon,/nicolas-tagliafico/profil/spieler/131225
1004486,Mathys de Carvalho,39,3,Midfield,Olympique Lyon,/mathys-de-carvalho/profil/spieler/1004486
187718,Clinton Mata,22,2,Defender,Olympique Lyon,/clinton-mata/profil/spieler/187718
1275040,Noham Kamara,85,2,Defender,Olympique Lyon,/noham-kamara/profil/spieler/1275040
221958,Roman Yaremchuk,77,4,Forward,Olympique Lyon,/roman-yaremchuk/profil/spieler/221958
282028,Rémy Descamps,40,1,Goalkeeper,Olympique Lyon,/remy-descamps/profil/spieler/282028
275303,Hans Hateboer,33,2,Defender,Olympique Lyon,/hans-hateboer/profil/spieler/275303
1119391,Steeve Kango,34,2,Defender,Olympique Lyon,/steeve-kango/profil/spieler/1119391
118287,Rachid Ghezzal,18,4,Forward,Olympique Lyon,/rachid-ghezzal/profil/spieler/118287
902862,Achraf Laâziri,36,2,Defender,Olympique Lyon,/achraf-laaziri/profil/spieler/902862
1071430,Lassine Diarra,50,1,Goalkeeper,Olympique Lyon,/lassine-diarra/profil/spieler/1071430
1004301,Jérémy Jacquet,97,2,Defender,Stade Rennais FC,/jeremy-jacquet/profil/spieler/1004301
461607,Estéban Lepaul,9,4,Forward,Stade Rennais FC,/esteban-lepaul/profil/spieler/461607
931160,Djaoui Cissé,6,3,Midfield,Stade Rennais FC,/djaoui-cisse/profil/spieler/931160
237662,Breel Embolo,7,4,Forward,Stade Rennais FC,/breel-embolo/profil/spieler/237662
320748,Sebastian Szymański,17,3,Midfield,Stade Rennais FC,/sebastian-szymanski/profil/spieler/320748
485960,Lilian Brassier,3,2,Defender,Stade Rennais FC,/lilian-brassier/profil/spieler/485960
557613,Quentin Merlin,26,2,Defender,Stade Rennais FC,/quentin-merlin/profil/spieler/557613
690799,Anthony Rouault,24,2,Defender,Stade Rennais FC,/anthony-rouault/profil/spieler/690799
