id,name,shirtNumber,positionId,link
182893,Seko Fofana,8,3,/seko-fofana/profil/spieler/182893
474800,Facundo Medina,14,2,/facundo-medina/profil/spieler/474800
585959,Arnaud Kalimuendo,15,4,/arnaud-kalimuendo/profil/spieler/585959
74297,Gaël Kakuta,10,3,/gael-kakuta/profil/spieler/74297
175639,Jonathan Clauss,11,2,/jonathan-clauss/profil/spieler/175639
531949,Ignatius Ganago,9,4,/ignatius-ganago/profil/spieler/531949
543387,Cheick Doucouré,28,3,/cheick-doucoure/profil/spieler/543387
263236,Kevin Danso,4,2,/kevin-danso/profil/spieler/263236
373714,Wuilker Fariñez,1,1,/wuilker-farinez/profil/spieler/373714
126557,Jonathan Gradit,24,2,/jonathan-gradit/profil/spieler/126557
170929,Massadio Haidara,21,2,/massadio-haidara/profil/spieler/170929
361914,Nayef Aguerd,6,2,/nayef-aguerd/profil/spieler/361914
163568,Alfred Gomis,16,1,/alfred-gomis/profil/spieler/163568
202278,Flavien Tait,20,3,/flavien-tait/profil/spieler/202278
282250,Birger Meling,25,2,/birger-meling/profil/spieler/282250
288237,Jérémy Gélin,0,2,/jeremy-gelin/profil/spieler/288237
127142,Jonas Martin,28,3,/jonas-martin/profil/spieler/127142
576033,Dogan Alemdar,40,1,/dogan-alemdar/profil/spieler/576033
23974,Romain Salin,1,1,/romain-salin/profil/spieler/23974
685086,Pépé Bonet,30,1,/pepe-bonet/profil/spieler/685086
711969,Lorenz Assignon,22,2,/lorenz-assignon/profil/spieler/711969
659543,Matthis Abline,18,4,/matthis-abline/profil/spieler/659543
354726,Florian Sotoca,7,4,/florian-sotoca/profil/spieler/354726
239743,Przemyslaw Frankowski,29,3,/przemyslaw-frankowski/profil/spieler/239743
20463,Corentin Jean,25,4,/corentin-jean/profil/spieler/20463
182916,Wesley Saïd,22,4,/wesley-said/profil/spieler/182916
332560,Deiver Machado,3,2,/deiver-machado/profil/spieler/332560
27490,Jean-Louis Leca,16,1,/jean-louis-leca/profil/spieler/27490
719442,David Costa,20,3,/david-costa/profil/spieler/719442
