player_id,player_name,number,position,club,league,played,goals,assists,yellow_cards,second_yellows,red_cards,conceded,clean_sheets,minutes
487469,Vitinha,#17,Defensive Midfield,Paris Saint-Germain,Ligue 1,27,1,7,2,-,-,,,2.008'
670681,João Neves,#87,Central Midfield,Paris Saint-Germain,Ligue 1,15,5,1,-,-,-,,,1.034'
288230,Ousmane Dembélé,#10,Centre-Forward,Paris Saint-Germain,Ligue 1,18,10,5,-,-,-,,,866'
914562,Désiré Doué,#14,Right Winger,Paris Saint-Germain,Ligue 1,19,5,4,-,-,-,,,1.064'
502670,Khvicha Kvaratskhelia,#7,Left Winger,Paris Saint-Germain,Ligue 1,24,5,4,1,-,-,,,1.258'
398073,Achraf Hakimi,#2,Right-Back,Paris Saint-Germain,Ligue 1,16,2,1,3,-,1,,,1.269'
616341,Nuno Mendes,#25,Left-Back,Paris Saint-Germain,Ligue 1,19,4,5,1,-,-,,,1.232'
661171,Willian Pacho,#51,Centre-Back,Paris Saint-Germain,Ligue 1,21,-,-,-,-,-,,,1.735'
708265,Bradley Barcola,#29,Left Winger,Paris Saint-Germain,Ligue 1,23,10,2,2,-,-,,,1.400'
810092,Warren Zaïre-Emery,#33,Central Midfield,Paris Saint-Germain,Ligue 1,28,2,4,2,-,-,,,2.262'
659089,Ilya Zabarnyi,#6,Centre-Back,Paris Saint-Germain,Ligue 1,23,1,-,4,-,-,,,1.937'
350219,Fabián Ruiz,#8,Central Midfield,Paris Saint-Germain,Ligue 1,14,1,3,1,-,-,,,813'
903693,Senny Mayulu,#24,Central Midfield,Paris Saint-Germain,Ligue 1,20,3,4,2,-,-,,,1.278'
550550,Gonçalo Ramos,#9,Centre-Forward,Paris Saint-Germain,Ligue 1,26,6,1,2,-,-,,,1.093'
1185888,Ibrahim Mbaye,#49,Right Winger,Paris Saint-Germain,Ligue 1,19,1,2,-,-,-,,,838'
181767,Marquinhos,#5,Centre-Back,Paris Saint-Germain,Ligue 1,11,-,-,-,-,-,,,779'
463600,Lucas Chevalier,#30,Goalkeeper,Paris Saint-Germain,Ligue 1,17,-,,-,-,-,13,9,1.530'
557149,Kang-in Lee,#19,Attacking Midfield,Paris Saint-Germain,Ligue 1,23,2,3,3,-,-,,,1.257'
318470,Matvey Safonov,#39,Goalkeeper,Paris Saint-Germain,Ligue 1,11,-,,-,-,-,12,5,990'
872171,Lucas Beraldo,#4,Centre-Back,Paris Saint-Germain,Ligue 1,14,1,-,2,-,-,,,1.031'
281963,Lucas Hernández,#21,Left-Back,Paris Saint-Germain,Ligue 1,20,-,2,3,-,-,,,1.430'
1071596,Dro Fernández,#27,Attacking Midfield,Paris Saint-Germain,Ligue 1,6,1,-,-,-,-,,,232'
1053208,Quentin Ndjantou,#47,Left Winger,Paris Saint-Germain,Ligue 1,10,1,1,1,-,-,,,354'
1041614,Renato Marin,#89,Goalkeeper,Paris Saint-Germain,Ligue 1,-,-,,-,-,-,-,-,-
808348,Mamadou Sangaré,#8,Central Midfield,RC Lens,Ligue 1,26,3,3,4,-,-,,,2.057'
743515,Robin Risser,#40,Goalkeeper,RC Lens,Ligue 1,29,-,,2,-,-,29,10,2.610'
