id,name,shirtNumber,positionId,link
45671,Cenk Tosun,28,4,/cenk-tosun/profil/spieler/45671
53360,Jay Rodríguez,19,4,/jay-rodriguez/profil/spieler/53360
195633,Charlie Taylor,3,2,/charlie-taylor/profil/spieler/195633
63200,Ashley Barnes,10,4,/ashley-barnes/profil/spieler/63200
89231,Jóhann Berg Gudmundsson,7,4,/johann-berg-gudmundsson/profil/spieler/89231
101500,Matej Vydra,27,4,/matej-vydra/profil/spieler/101500
49755,Dale Stephens,16,3,/dale-stephens/profil/spieler/49755
102258,Matthew Lowton,2,2,/matthew-lowton/profil/spieler/102258
43763,Erik Pieters,23,2,/erik-pieters/profil/spieler/43763
14221,Aaron Lennon,17,4,/aaron-lennon/profil/spieler/14221
45494,Wayne Hennessey,13,1,/wayne-hennessey/profil/spieler/45494
111114,Kevin Long,28,2,/kevin-long/profil/spieler/111114
285033,Will Norris,25,1,/will-norris/profil/spieler/285033
338070,Konstantinos Tsimikas,21,2,/konstantinos-tsimikas/profil/spieler/338070
371814,Nathaniel Phillips,47,2,/nathaniel-phillips/profil/spieler/371814
503680,Neco Williams,76,2,/neco-williams/profil/spieler/503680
3333,James Milner,7,3,/james-milner/profil/spieler/3333
340918,Caoimhin Kelleher,62,1,/caoimhin-kelleher/profil/spieler/340918
85864,Loris Karius,22,1,/loris-karius/profil/spieler/85864
71271,Adrián,13,1,/adrian/profil/spieler/71271
88755,Kevin De Bruyne,17,3,/kevin-de-bruyne/profil/spieler/88755
203460,Jack Grealish,10,4,/jack-grealish/profil/spieler/203460
134425,Raheem Sterling,7,4,/raheem-sterling/profil/spieler/134425
406635,Phil Foden,47,3,/phil-foden/profil/spieler/406635
258004,Rúben Dias,3,2,/ruben-dias/profil/spieler/258004
241641,Bernardo Silva,20,3,/bernardo-silva/profil/spieler/241641
357565,Rodri,16,3,/rodri/profil/spieler/357565
363205,Gabriel Jesus,9,4,/gabriel-jesus/profil/spieler/363205
182712,João Cancelo,27,2,/joao-cancelo/profil/spieler/182712
238223,Ederson,31,1,/ederson/profil/spieler/238223
398184,Ferran Torres,21,4,/ferran-torres/profil/spieler/398184
176553,Aymeric Laporte,14,2,/aymeric-laporte/profil/spieler/176553
391005,Mads Roerslev Rasmussen,30,2,/mads-roerslev-rasmussen/profil/spieler/391005
134277,Julian Jeanvier,23,2,/julian-jeanvier/profil/spieler/134277
587002,Myles Peart-Harris,25,3,/myles-peart-harris/profil/spieler/587002
462832,Mads Bidstrup,28,3,/mads-bidstrup/profil/spieler/462832
487924,Jan Zamburek,31,3,/jan-zamburek/profil/spieler/487924
503688,Dominic Thompson,2,2,/dominic-thompson/profil/spieler/503688
533916,Shandon Baptiste,26,3,/shandon-baptiste/profil/spieler/533916
376856,Charlie Goode,4,2,/charlie-goode/profil/spieler/376856
175451,Joel Valencia,16,4,/joel-valencia/profil/spieler/175451
587019,Fin Stevens,36,2,/fin-stevens/profil/spieler/587019
345587,Luka Racic,32,2,/luka-racic/profil/spieler/345587
240306,Bruno Fernandes,18,3,/bruno-fernandes/profil/spieler/240306
401173,Jadon Sancho,25,4,/jadon-sancho/profil/spieler/401173
258923,Marcus Rashford,10,4,/marcus-rashford/profil/spieler/258923
164770,Raphaël Varane,19,2,/raphael-varane/profil/spieler/164770
122153,Paul Pogba,6,3,/paul-pogba/profil/spieler/122153
177907,Harry Maguire,5,2,/harry-maguire/profil/spieler/177907
532826,Mason Greenwood,11,4,/mason-greenwood/profil/spieler/532826
8198,Cristiano Ronaldo,7,4,/cristiano-ronaldo/profil/spieler/8198
183288,Luke Shaw,23,2,/luke-shaw/profil/spieler/183288
477758,Aaron Wan-Bissaka,29,2,/aaron-wan-bissaka/profil/spieler/477758
433976,Tudor Baluta,35,3,/tudor-baluta/profil/spieler/433976
73564,Jason Steele,23,1,/jason-steele/profil/spieler/73564
533523,Haydon Roberts,28,2,/haydon-roberts/profil/spieler/533523
484551,Taylor Richards,30,3,/taylor-richards/profil/spieler/484551
272642,Allan Saint-Maximin,10,4,/allan-saint-maximin/profil/spieler/272642
123682,Callum Wilson,9,4,/callum-wilson/profil/spieler/123682
340329,Joe Willock,28,3,/joe-willock/profil/spieler/340329
272999,Miguel Almirón,24,3,/miguel-almiron/profil/spieler/272999
333241,Joelinton,7,4,/joelinton/profil/spieler/333241
346707,Sean Longstaff,36,3,/sean-longstaff/profil/spieler/346707
71292,Jonjo Shelvey,8,3,/jonjo-shelvey/profil/spieler/71292
183318,Jamaal Lascelles,6,2,/jamaal-lascelles/profil/spieler/183318
346018,Jamal Lewis,12,2,/jamal-lewis/profil/spieler/346018
146795,Ryan Fraser,21,4,/ryan-fraser/profil/spieler/146795
132098,Harry Kane,10,4,/harry-kane/profil/spieler/132098
91845,Heung-min Son,7,4,/heung-min-son/profil/spieler/91845
450936,Tanguy Ndombélé,28,3,/tanguy-ndombele/profil/spieler/450936
167799,Pierre-Emile Höjbjerg,5,3,/pierre-emile-hojbjerg/profil/spieler/167799
355915,Cristian Romero,4,2,/cristian-romero/profil/spieler/355915
341429,Davinson Sánchez,6,2,/davinson-sanchez/profil/spieler/341429
207929,Dele Alli,20,3,/dele-alli/profil/spieler/207929
537382,Bryan Gil,11,4,/bryan-gil/profil/spieler/537382
77100,Lucas Moura,27,4,/lucas-moura/profil/spieler/77100
181579,James Ward-Prowse,8,3,/james-ward-prowse/profil/spieler/181579
243028,Jan Bednarek,35,2,/jan-bednarek/profil/spieler/243028
346779,Ché Adams,10,4,/che-adams/profil/spieler/346779
129078,Nathan Redmond,11,4,/nathan-redmond/profil/spieler/129078
250426,Adam Armstrong,9,4,/adam-armstrong/profil/spieler/250426
341051,Kyle Walker-Peters,2,2,/kyle-walker-peters/profil/spieler/341051
