id,name,shirtNumber,positionId,position,club,link
450241,Angelo Preciado,17,2,Defender,Ecuador,/angelo-preciado/profil/spieler/450241
897051,Alan Minda,14,4,Forward,Ecuador,/alan-minda/profil/spieler/897051
491616,Jackson Porozo,25,2,Defender,Ecuador,/jackson-porozo/profil/spieler/491616
598145,Jordy Alcívar,5,3,Midfield,Ecuador,/jordy-alcivar/profil/spieler/598145
360412,Jordy Caicedo,16,4,Forward,Ecuador,/jordy-caicedo/profil/spieler/360412
351941,Gonzalo Valle,22,1,Goalkeeper,Ecuador,/gonzalo-valle/profil/spieler/351941
974374,Anthony Valencia,8,4,Forward,Ecuador,/anthony-valencia/profil/spieler/974374
468174,Félix Torres,2,2,Defender,Ecuador,/felix-torres/profil/spieler/468174
139503,Enner Valencia,13,4,Forward,Ecuador,/enner-valencia/profil/spieler/139503
450233,Moisés Ramírez,12,1,Goalkeeper,Ecuador,/moises-ramirez/profil/spieler/450233
77127,Hernán Galíndez,1,1,Goalkeeper,Ecuador,/hernan-galindez/profil/spieler/77127
339337,Armando Obispo,18,2,Defender,Curaçao,/armando-obispo/profil/spieler/339337
485582,Sontje Hansen,12,4,Forward,Curaçao,/sontje-hansen/profil/spieler/485582
344830,Tahith Chong,21,3,Midfield,Curaçao,/tahith-chong/profil/spieler/344830
348863,Juninho Bacuna,7,3,Midfield,Curaçao,/juninho-bacuna/profil/spieler/348863
708989,Deveron Fonville,24,2,Defender,Curaçao,/deveron-fonville/profil/spieler/708989
216443,Riechedly Bazoer,23,2,Defender,Curaçao,/riechedly-bazoer/profil/spieler/216443
412937,Shurandy Sambo,2,2,Defender,Curaçao,/shurandy-sambo/profil/spieler/412937
207006,Joshua Brenet,20,2,Defender,Curaçao,/joshua-brenet/profil/spieler/207006
538958,Jearl Margaritha,16,4,Forward,Curaçao,/jearl-margaritha/profil/spieler/538958
594273,Jeremy Antonisse,11,4,Forward,Curaçao,/jeremy-antonisse/profil/spieler/594273
315211,Sherel Floranus,5,2,Defender,Curaçao,/sherel-floranus/profil/spieler/315211
708005,Tyrese Noslin,13,3,Midfield,Curaçao,/tyrese-noslin/profil/spieler/708005
572519,Ar'jany Martha,15,4,Forward,Curaçao,/arjany-martha/profil/spieler/572519
374889,Kenji Gorré,14,4,Forward,Curaçao,/kenji-gorre/profil/spieler/374889
626764,Livano Comenencia,8,2,Defender,Curaçao,/livano-comenencia/profil/spieler/626764
433933,Kevin Felida,22,3,Midfield,Curaçao,/kevin-felida/profil/spieler/433933
401029,Roshon van Eijma,4,2,Defender,Curaçao,/roshon-van-eijma/profil/spieler/401029
328455,Juriën Gaari,3,2,Defender,Curaçao,/jurien-gaari/profil/spieler/328455
393241,Godfried Roemeratoe,6,3,Midfield,Curaçao,/godfried-roemeratoe/profil/spieler/393241
126014,Leandro Bacuna,10,3,Midfield,Curaçao,/leandro-bacuna/profil/spieler/126014
232219,Brandley Kuwas,17,4,Forward,Curaçao,/brandley-kuwas/profil/spieler/232219
240752,Gervane Kastaneer,19,4,Forward,Curaçao,/gervane-kastaneer/profil/spieler/240752
166240,Jürgen Locadia,9,4,Forward,Curaçao,/jurgen-locadia/profil/spieler/166240
79294,Eloy Room,1,1,Goalkeeper,Curaçao,/eloy-room/profil/spieler/79294
390814,Trevor Doornbusch,26,1,Goalkeeper,Curaçao,/trevor-doornbusch/profil/spieler/390814
663961,Tyrick Bodak,25,1,Goalkeeper,Curaçao,/tyrick-bodak/profil/spieler/663961
478573,Ryan Gravenberch,8,3,Midfield,Netherlands,/ryan-gravenberch/profil/spieler/478573
434675,Cody Gakpo,11,4,Forward,Netherlands,/cody-gakpo/profil/spieler/434675
