id,name,shirtNumber,positionId,position,club,link
464259,Aleksandr Sobolev,7,4,Forward,Zenit St. Petersburg,/aleksandr-sobolev/profil/spieler/464259
691920,Artem Karpukas,93,3,Midfield,Zenit St. Petersburg,/artem-karpukas/profil/spieler/691920
574660,Strahinja Erakovic,0,2,Defender,Zenit St. Petersburg,/strahinja-erakovic/profil/spieler/574660
257668,Wilmar Barrios,5,3,Midfield,Zenit St. Petersburg,/wilmar-barrios/profil/spieler/257668
814269,Gustavo Mantuan,31,2,Defender,Zenit St. Petersburg,/gustavo-mantuan/profil/spieler/814269
875947,Román Vega,66,2,Defender,Zenit St. Petersburg,/roman-vega/profil/spieler/875947
614898,Kevin Andrade,25,2,Defender,Zenit St. Petersburg,/kevin-andrade/profil/spieler/614898
362570,Andrey Mostovoy,17,4,Forward,Zenit St. Petersburg,/andrey-mostovoy/profil/spieler/362570
334477,Denis Adamov,16,1,Goalkeeper,Zenit St. Petersburg,/denis-adamov/profil/spieler/334477
465408,Nuraly Alip,28,2,Defender,Zenit St. Petersburg,/nuraly-alip/profil/spieler/465408
170620,Vyacheslav Karavaev,15,2,Defender,Zenit St. Petersburg,/vyacheslav-karavaev/profil/spieler/170620
906774,Du Queiroz,37,3,Midfield,Zenit St. Petersburg,/du-queiroz/profil/spieler/906774
1109232,Daniil Kondakov,61,3,Midfield,Zenit St. Petersburg,/daniil-kondakov/profil/spieler/1109232
520060,Sergey Volkov,82,2,Defender,Zenit St. Petersburg,/sergey-volkov/profil/spieler/520060
1109229,Vadim Shilov,51,4,Forward,Zenit St. Petersburg,/vadim-shilov/profil/spieler/1109229
718755,Bogdan Moskvichev,57,1,Goalkeeper,Zenit St. Petersburg,/bogdan-moskvichev/profil/spieler/718755
555135,Daniil Odoevskiy,71,1,Goalkeeper,Zenit St. Petersburg,/daniil-odoevskiy/profil/spieler/555135
84483,Aleksandr Erokhin,21,3,Midfield,Zenit St. Petersburg,/aleksandr-erokhin/profil/spieler/84483
651580,Matvey Kislyak,31,3,Midfield,CSKA Moscow,/matvey-kislyak/profil/spieler/651580
419845,Ivan Oblyakov,10,3,Midfield,CSKA Moscow,/ivan-oblyakov/profil/spieler/419845
865414,Kirill Glebov,17,4,Forward,CSKA Moscow,/kirill-glebov/profil/spieler/865414
263905,Dmitriy Barinov,6,3,Midfield,CSKA Moscow,/dmitriy-barinov/profil/spieler/263905
851111,Luciano Gondou,32,4,Forward,CSKA Moscow,/luciano-gondou/profil/spieler/851111
1127813,Matheus Alves,7,3,Midfield,CSKA Moscow,/matheus-alves/profil/spieler/1127813
372535,Danil Krugovoy,3,3,Midfield,CSKA Moscow,/danil-krugovoy/profil/spieler/372535
368468,Moisés,27,2,Defender,CSKA Moscow,/moises/profil/spieler/368468
624340,Matvey Lukin,90,2,Defender,CSKA Moscow,/matvey-lukin/profil/spieler/624340
245030,Milan Gajic,22,2,Defender,CSKA Moscow,/milan-gajic/profil/spieler/245030
1009031,Henrique Carmo,37,4,Forward,CSKA Moscow,/henrique-carmo/profil/spieler/1009031
671145,João Victor,4,2,Defender,CSKA Moscow,/joao-victor/profil/spieler/671145
720287,Danila Kozlov,18,3,Midfield,CSKA Moscow,/danila-kozlov/profil/spieler/720287
1131030,Kirill Danilov,79,2,Defender,CSKA Moscow,/kirill-danilov/profil/spieler/1131030
654117,Tamerlan Musaev,11,4,Forward,CSKA Moscow,/tamerlan-musaev/profil/spieler/654117
379249,Matheus Reis,2,2,Defender,CSKA Moscow,/matheus-reis/profil/spieler/379249
1141473,Maksim Voronov,97,4,Forward,CSKA Moscow,/maksim-voronov/profil/spieler/1141473
526448,Maksim Borisko,39,1,Goalkeeper,CSKA Moscow,/maksim-borisko/profil/spieler/526448
1012421,Matija Popović,20,3,Midfield,CSKA Moscow,/matija-popovic/profil/spieler/1012421
555146,Vladislav Torop,49,1,Goalkeeper,CSKA Moscow,/vladislav-torop/profil/spieler/555146
15570,Igor Akinfeev,35,1,Goalkeeper,CSKA Moscow,/igor-akinfeev/profil/spieler/15570
