player_id,player_name,number,position,club,league,played,goals,assists,yellow_cards,second_yellows,red_cards,conceded,clean_sheets,minutes
617520,Stanislav Agkatsev,#1,Goalkeeper,FC Krasnodar,Russian Premier League,6,-,,1,-,-,4,3,540'
546212,Diego Costa,#4,Defender,FC Krasnodar,Russian Premier League,1,-,-,-,-,-,,,18'
658678,Christian,#18,Midfield,FC Krasnodar,Russian Premier League,6,2,2,1,-,-,,,426'
185245,Jhon Córdoba,#9,Forward,FC Krasnodar,Russian Premier League,2,-,-,2,-,-,,,118'
432112,Aleksandr Chernikov,#53,Midfield,FC Krasnodar,Russian Premier League,6,-,-,1,-,-,,,470'
517300,Vítor Tormena,#3,Defender,FC Krasnodar,Russian Premier League,6,-,-,-,-,-,,,540'
514256,João Batxi,#11,Forward,FC Krasnodar,Russian Premier League,6,1,1,1,-,-,,,435'
746180,Nikita Krivtsov,#88,Midfield,FC Krasnodar,Russian Premier League,4,3,1,1,-,-,,,360'
393621,Douglas Augusto,#8,Midfield,FC Krasnodar,Russian Premier League,5,-,1,2,-,-,,,354'
370287,Dmitriy Vorobyov,#10,Forward,FC Krasnodar,Russian Premier League,6,-,1,1,-,-,,,456'
544586,Kevin Pina,#6,Midfield,FC Krasnodar,Russian Premier League,6,-,1,-,-,-,,,191'
216240,Lucas Olaza,#15,Defender,FC Krasnodar,Russian Premier League,6,1,1,1,-,-,,,532'
515050,Ilya Vakhania,#40,Defender,FC Krasnodar,Russian Premier League,6,-,-,1,-,-,,,505'
615650,Valentin Paltsev,#17,Defender,FC Krasnodar,Russian Premier League,3,-,-,-,-,-,,,39'
375667,Daniil Utkin,#47,Midfield,FC Krasnodar,Russian Premier League,5,-,-,1,-,-,,,127'
487421,Juan Manuel Boselli,#23,Forward,FC Krasnodar,Russian Premier League,4,1,1,-,-,-,,,199'
149928,Jubal,#5,Defender,FC Krasnodar,Russian Premier League,6,3,-,3,-,-,,,522'
137206,Magomed Ozdoev,#21,Midfield,FC Krasnodar,Russian Premier League,6,-,-,-,-,-,,,100'
687463,Aleksandr Koryakin,#16,Goalkeeper,FC Krasnodar,Russian Premier League,,,,,,,,,
817843,Aleksandr Koksharov,#96,Forward,FC Krasnodar,Russian Premier League,,,,,,,,,
375662,Vitaliy Stezhko,#2,Defender,FC Krasnodar,Russian Premier League,,,,,,,,,
1052493,Artem Khmarin,#59,Defender,FC Krasnodar,Russian Premier League,1,-,-,-,-,-,,,8'
1109231,Efim Burkin,#27,Midfield,FC Krasnodar,Russian Premier League,,,,,,,,,
1244035,Eldar Guseynov,#29,Forward,FC Krasnodar,Russian Premier League,,,,,,,,,
102581,Sergey Petrov,#98,Defender,FC Krasnodar,Russian Premier League,1,-,-,-,-,-,,,1'
685982,Roman Safronov,#0,Goalkeeper,FC Krasnodar,Russian Premier League,,,,,,,,,
715339,Grigoriy Lovtsov,#0,Midfield,FC Krasnodar,Russian Premier League,,,,,,,,,
797594,Timur Abdrashitov,#41,Forward,FC Krasnodar,Russian Premier League,,,,,,,,,
456623,Esequiel Barco,#5,Midfield,Spartak Moscow,Russian Premier League,4,1,1,-,-,-,,,315'
337800,Gedson Fernandes,#83,Midfield,Spartak Moscow,Russian Premier League,5,-,-,3,-,-,,,416'
645173,Manfred Ugalde,#9,Forward,Spartak Moscow,Russian Premier League,6,2,1,2,-,-,,,426'
521872,Mirlind Daku,#19,Forward,Spartak Moscow,Russian Premier League,6,3,1,2,-,-,,,389'
756991,Pablo Solari,#7,Forward,Spartak Moscow,Russian Premier League,6,1,-,-,-,-,,,527'
381833,Nail Umyarov,#18,Midfield,Spartak Moscow,Russian Premier League,6,-,-,-,-,-,,,527'
516722,Marquinhos,#10,Forward,Spartak Moscow,Russian Premier League,6,1,3,1,-,-,,,512'
381714,Danil Prutsev,#25,Midfield,Spartak Moscow,Russian Premier League,6,1,-,-,-,-,,,109'
520073,Ruslan Litvinov,#68,Defender,Spartak Moscow,Russian Premier League,5,-,-,-,-,-,,,417'
572326,Christopher Wooh,#3,Defender,Spartak Moscow,Russian Premier League,5,1,-,2,-,-,,,450'
351419,Aleksandr Maksimenko,#98,Goalkeeper,Spartak Moscow,Russian Premier League,6,-,,1,-,-,5,2,540'
222805,Srdjan Babic,#6,Defender,Spartak Moscow,Russian Premier League,4,-,-,-,-,-,,,321'
591957,Victor Parada,#33,Defender,Spartak Moscow,Russian Premier League,4,-,-,-,-,-,,,86'
649303,Daniil Denisov,#97,Defender,Spartak Moscow,Russian Premier League,4,-,-,-,-,-,,,152'
250844,Alexander Djiku,#4,Defender,Spartak Moscow,Russian Premier League,3,-,1,-,-,-,,,207'
248054,Christopher Martins,#35,Midfield,Spartak Moscow,Russian Premier League,3,1,-,-,-,-,,,137'
817700,Igor Dmitriev,#27,Forward,Spartak Moscow,Russian Premier League,6,-,-,1,-,-,,,67'
166277,Roman Zobnin,#47,Midfield,Spartak Moscow,Russian Premier League,6,1,1,2,-,-,,,512'
706618,Vladislav Saus,#17,Midfield,Spartak Moscow,Russian Premier League,1,-,-,-,-,-,,,13'
621436,Daniil Khlusevich,#82,Defender,Spartak Moscow,Russian Premier League,,,,,,,,,
263962,Anton Zinkovskiy,#8,Forward,Spartak Moscow,Russian Premier League,,,,,,,,,
217686,Ilya Pomazun,#1,Goalkeeper,Spartak Moscow,Russian Premier League,,,,,,,,,
726445,Daniil Zorin,#28,Midfield,Spartak Moscow,Russian Premier League,,,,,,,,,
1180777,Nikita Massalyga,#24,Forward,Spartak Moscow,Russian Premier League,,,,,,,,,
1384080,Pavel Polekh,#62,Forward,Spartak Moscow,Russian Premier League,,,,,,,,,
47004,Aleksandr Dovbnya,#56,Goalkeeper,Spartak Moscow,Russian Premier League,,,,,,,,,
800175,Luiz Henrique,#11,Forward,Zenit St. Petersburg,Russian Premier League,4,-,-,-,-,-,,,153'
1004741,Pedro,#20,Forward,Zenit St. Petersburg,Russian Premier League,5,-,2,-,-,-,,,432'
834899,Felipe Augusto,#9,Forward,Zenit St. Petersburg,Russian Premier League,6,1,-,-,-,-,,,229'
448981,Maksim Glushenkov,#10,Forward,Zenit St. Petersburg,Russian Premier League,5,5,2,1,1,-,,,403'
499721,Wendel,#8,Midfield,Zenit St. Petersburg,Russian Premier League,5,-,1,3,-,-,,,409'
964582,Jhon Jhon,#14,Midfield,Zenit St. Petersburg,Russian Premier League,5,1,1,-,-,-,,,372'
520454,Nino,#33,Defender,Zenit St. Petersburg,Russian Premier League,6,-,-,-,-,-,,,350'
532732,Igor Diveev,#78,Defender,Zenit St. Petersburg,Russian Premier League,6,-,-,-,-,1,,,535'
220793,Douglas Santos,#3,Defender,Zenit St. Petersburg,Russian Premier League,3,-,-,-,-,-,,,70'
464259,Aleksandr Sobolev,#7,Forward,Zenit St. Petersburg,Russian Premier League,6,5,2,-,-,-,,,412'
691920,Artem Karpukas,#93,Midfield,Zenit St. Petersburg,Russian Premier League,5,-,-,1,-,-,,,373'
574660,Strahinja Erakovic,#0,Defender,Zenit St. Petersburg,Russian Premier League,,,,,,,,,
257668,Wilmar Barrios,#5,Midfield,Zenit St. Petersburg,Russian Premier League,6,-,-,1,-,-,,,454'
814269,Gustavo Mantuan,#31,Defender,Zenit St. Petersburg,Russian Premier League,6,1,-,-,-,-,,,524'
875947,Román Vega,#66,Defender,Zenit St. Petersburg,Russian Premier League,6,-,-,2,-,-,,,470'
614898,Kevin Andrade,#25,Defender,Zenit St. Petersburg,Russian Premier League,6,-,-,1,-,-,,,104'
362570,Andrey Mostovoy,#17,Forward,Zenit St. Petersburg,Russian Premier League,1,-,-,-,-,-,,,6'
334477,Denis Adamov,#16,Goalkeeper,Zenit St. Petersburg,Russian Premier League,6,-,,-,-,-,4,4,540'
465408,Nuraly Alip,#28,Defender,Zenit St. Petersburg,Russian Premier League,4,-,-,-,-,-,,,143'
170620,Vyacheslav Karavaev,#15,Defender,Zenit St. Petersburg,Russian Premier League,2,-,-,-,-,-,,,70'
906774,Du Queiroz,#37,Midfield,Zenit St. Petersburg,Russian Premier League,,,,,,,,,
1109232,Daniil Kondakov,#61,Midfield,Zenit St. Petersburg,Russian Premier League,3,-,1,-,-,-,,,104'
520060,Sergey Volkov,#82,Defender,Zenit St. Petersburg,Russian Premier League,,,,,,,,,
1109229,Vadim Shilov,#51,Forward,Zenit St. Petersburg,Russian Premier League,,,,,,,,,
718755,Bogdan Moskvichev,#57,Goalkeeper,Zenit St. Petersburg,Russian Premier League,,,,,,,,,
555135,Daniil Odoevskiy,#71,Goalkeeper,Zenit St. Petersburg,Russian Premier League,,,,,,,,,
84483,Aleksandr Erokhin,#21,Midfield,Zenit St. Petersburg,Russian Premier League,2,-,-,-,-,-,,,25'
651580,Matvey Kislyak,#31,Midfield,CSKA Moscow,Russian Premier League,6,-,1,-,-,-,,,460'
419845,Ivan Oblyakov,#10,Midfield,CSKA Moscow,Russian Premier League,6,1,-,-,-,-,,,515'
865414,Kirill Glebov,#17,Forward,CSKA Moscow,Russian Premier League,6,1,1,-,-,-,,,372'
263905,Dmitriy Barinov,#6,Midfield,CSKA Moscow,Russian Premier League,3,-,-,-,-,-,,,102'
851111,Luciano Gondou,#32,Forward,CSKA Moscow,Russian Premier League,6,2,2,2,-,-,,,432'
1127813,Matheus Alves,#7,Midfield,CSKA Moscow,Russian Premier League,5,1,1,1,-,-,,,270'
372535,Danil Krugovoy,#3,Midfield,CSKA Moscow,Russian Premier League,6,-,1,-,-,-,,,517'
368468,Moisés,#27,Defender,CSKA Moscow,Russian Premier League,3,-,-,-,-,-,,,270'
624340,Matvey Lukin,#90,Defender,CSKA Moscow,Russian Premier League,,,,,,,,,
245030,Milan Gajic,#22,Defender,CSKA Moscow,Russian Premier League,4,-,1,-,-,-,,,344'
1009031,Henrique Carmo,#37,Forward,CSKA Moscow,Russian Premier League,4,1,-,-,-,-,,,86'
671145,João Victor,#4,Defender,CSKA Moscow,Russian Premier League,6,-,-,1,-,-,,,540'
720287,Danila Kozlov,#18,Midfield,CSKA Moscow,Russian Premier League,6,-,-,-,-,-,,,273'
1131030,Kirill Danilov,#79,Defender,CSKA Moscow,Russian Premier League,6,1,-,1,-,-,,,540'
654117,Tamerlan Musaev,#11,Forward,CSKA Moscow,Russian Premier League,6,-,-,-,-,-,,,124'
379249,Matheus Reis,#2,Defender,CSKA Moscow,Russian Premier League,1,-,-,1,-,-,,,90'
1141473,Maksim Voronov,#97,Forward,CSKA Moscow,Russian Premier League,,,,,,,,,
526448,Maksim Borisko,#39,Goalkeeper,CSKA Moscow,Russian Premier League,1,-,,-,-,-,2,-,90'
1012421,Matija Popović,#20,Midfield,CSKA Moscow,Russian Premier League,6,1,1,-,-,-,,,379'
555146,Vladislav Torop,#49,Goalkeeper,CSKA Moscow,Russian Premier League,6,-,,1,-,-,6,2,540'
15570,Igor Akinfeev,#35,Goalkeeper,CSKA Moscow,Russian Premier League,,,,,,,,,
917402,Dzhamalutdin Abdulkadyrov,#23,Defender,CSKA Moscow,Russian Premier League,2,-,-,-,-,-,,,24'
878219,Ramiro Di Luciano,#24,Defender,CSKA Moscow,Russian Premier League,,,,,,,,,
917403,Artem Bandikyan,#52,Midfield,CSKA Moscow,Russian Premier League,,,,,,,,,
898119,Artem Shumanskiy,#8,Forward,CSKA Moscow,Russian Premier League,,,,,,,,,
1242657,Imran Firov,#62,Forward,CSKA Moscow,Russian Premier League,4,-,-,1,-,-,,,63'
1052489,Artem Serikov,#88,Forward,CSKA Moscow,Russian Premier League,,,,,,,,,
960578,Nikolay Barovskiy,#99,Goalkeeper,CSKA Moscow,Russian Premier League,,,,,,,,,
864314,Egor Besaev,#85,Goalkeeper,CSKA Moscow,Russian Premier League,,,,,,,,,
736202,Brayan Gil,#91,Forward,Baltika Kaliningrad,Russian Premier League,5,2,-,-,-,-,,,215'
431708,Maksim Petrov,#73,Midfield,Baltika Kaliningrad,Russian Premier League,6,1,1,1,-,-,,,375'
360451,Mingiyan Beveev,#22,Defender,Baltika Kaliningrad,Russian Premier League,6,-,-,2,-,-,,,540'
555159,Sergey Varatynov,#2,Defender,Baltika Kaliningrad,Russian Premier League,6,1,1,-,-,-,,,540'
312891,Evgeniy Latyshonok,#1,Goalkeeper,Baltika Kaliningrad,Russian Premier League,5,-,,-,-,-,4,2,450'
815346,Nathan Gassama,#4,Defender,Baltika Kaliningrad,Russian Premier League,6,-,2,-,-,-,,,520'
297034,Ilya Petrov,#10,Midfield,Baltika Kaliningrad,Russian Premier League,2,-,-,-,-,-,,,79'
301037,Aleksandr Filin,#25,Defender,Baltika Kaliningrad,Russian Premier League,,,,,,,,,
799936,Loris Mouyokolo,#24,Defender,Baltika Kaliningrad,Russian Premier League,2,-,-,-,-,-,,,180'
606526,Nikolay Titkov,#11,Midfield,Baltika Kaliningrad,Russian Premier League,6,1,1,2,-,-,,,491'
917404,Mikhail Ryadno,#68,Defender,Baltika Kaliningrad,Russian Premier League,1,-,-,-,-,-,,,12'
376127,Stefan Kovac,#14,Midfield,Baltika Kaliningrad,Russian Premier League,,,,,,,,,
693412,Chinonso Offor,#9,Forward,Baltika Kaliningrad,Russian Premier League,6,2,-,-,-,-,,,329'
265589,Fahd Moufi,#18,Defender,Baltika Kaliningrad,Russian Premier League,5,-,-,-,-,-,,,148'
1247237,Ivan Belikov,#26,Midfield,Baltika Kaliningrad,Russian Premier League,6,-,-,-,-,-,,,106'
230536,Andrey Mendel,#8,Midfield,Baltika Kaliningrad,Russian Premier League,6,1,-,2,-,-,,,434'
637552,Maksim Shnaptsev,#19,Defender,Baltika Kaliningrad,Russian Premier League,1,-,-,-,-,-,,,90'
