id,name,shirtNumber,positionId,link
46504,Eric Bicfalvi,10,3,/eric-bicfalvi/profil/spieler/46504
131323,Danijel Miskic,19,3,/danijel-miskic/profil/spieler/131323
214715,Branko Jovicic,18,3,/branko-jovicic/profil/spieler/214715
217686,Ilya Pomazun,1,1,/ilya-pomazun/profil/spieler/217686
181177,Andrey Panyukov,20,4,/andrey-panyukov/profil/spieler/181177
207528,Vyacheslav Podberezkin,21,3,/vyacheslav-podberezkin/profil/spieler/207528
447257,Andrey Egorychev,5,3,/andrey-egorychev/profil/spieler/447257
103950,Roman Emeljanov,8,3,/roman-emeljanov/profil/spieler/103950
230845,Ylldren Ibrahimaj,17,4,/ylldren-ibrahimaj/profil/spieler/230845
585013,Ramazan Gadzhimuradov,11,4,/ramazan-gadzhimuradov/profil/spieler/585013
263962,Anton Zinkovskiy,17,4,/anton-zinkovskiy/profil/spieler/263962
395659,Ivan Sergeev,33,4,/ivan-sergeev/profil/spieler/395659
376228,Dmytro Ivanisenya,21,3,/dmytro-ivanisenya/profil/spieler/376228
214238,Nikita Chernov,3,2,/nikita-chernov/profil/spieler/214238
290774,Silvije Begic,2,2,/silvije-begic/profil/spieler/290774
448981,Maksim Glushenkov,15,4,/maksim-glushenkov/profil/spieler/448981
421045,Ivan Lomaev,1,1,/ivan-lomaev/profil/spieler/421045
118303,Mehdi Zeffane,18,2,/mehdi-zeffane/profil/spieler/118303
148118,Dmitri Kabutov,7,4,/dmitri-kabutov/profil/spieler/148118
203961,Glenn Bijl,23,2,/glenn-bijl/profil/spieler/203961
393864,Vladislav Sarveli,10,4,/vladislav-sarveli/profil/spieler/393864
296963,Ivan Miladinovic,15,2,/ivan-miladinovic/profil/spieler/296963
176618,Pavel Mogilevets,18,3,/pavel-mogilevets/profil/spieler/176618
343749,Kirill Gotsuk,24,2,/kirill-gotsuk/profil/spieler/343749
127074,Petrus Boumal,13,3,/petrus-boumal/profil/spieler/127074
89589,Aleksandr Sapeta,41,3,/aleksandr-sapeta/profil/spieler/89589
146468,Nikolay Kalinskiy,78,3,/nikolay-kalinskiy/profil/spieler/146468
204155,Ákos Kecskés,4,2,/akos-kecskes/profil/spieler/204155
441098,Lucas Masoero,5,2,/lucas-masoero/profil/spieler/441098
70074,Artur Nigmatullin,25,1,/artur-nigmatullin/profil/spieler/70074
73854,Denis Tkachuk,31,3,/denis-tkachuk/profil/spieler/73854
188613,Artur Anisimov,1,1,/artur-anisimov/profil/spieler/188613
230929,Azer Aliev,7,3,/azer-aliev/profil/spieler/230929
394400,Konstantin Pliev,3,2,/konstantin-pliev/profil/spieler/394400
16756,Oleg Ivanov,19,3,/oleg-ivanov/profil/spieler/16756
91557,Nemanja Miletic,11,2,/nemanja-miletic/profil/spieler/91557
323710,Yuri Zhuravlev,44,2,/yuri-zhuravlev/profil/spieler/323710
449575,Aleksandr Saplinov,25,3,/aleksandr-saplinov/profil/spieler/449575
263932,Aleksey Kuznetsov,1,1,/aleksey-kuznetsov/profil/spieler/263932
448880,Erving Botaka,15,2,/erving-botaka/profil/spieler/448880
44317,Bojan Jokic,5,2,/bojan-jokic/profil/spieler/44317
535968,Ruslan Fishchenko,6,3,/ruslan-fishchenko/profil/spieler/535968
911400,Egas Cacintura,23,3,/egas-cacintura/profil/spieler/911400
449377,Egor Shamov,50,1,/egor-shamov/profil/spieler/449377
684998,Kings Kangwa,44,3,/kings-kangwa/profil/spieler/684998
260672,Ayaz Guliev,9,3,/ayaz-guliev/profil/spieler/260672
70212,Taras Burlak,5,2,/taras-burlak/profil/spieler/70212
106675,Kirill Panchenko,8,4,/kirill-panchenko/profil/spieler/106675
166737,Evgeniy Markov,7,4,/evgeniy-markov/profil/spieler/166737
169511,Uros Radakovic,4,2,/uros-radakovic/profil/spieler/169511
260681,Vladislav Panteleev,21,3,/vladislav-panteleev/profil/spieler/260681
38801,Evgeniy Lutsenko,48,4,/evgeniy-lutsenko/profil/spieler/38801
62834,Igor Gorbatenko,23,3,/igor-gorbatenko/profil/spieler/62834
394980,Marat Bystrov,96,2,/marat-bystrov/profil/spieler/394980
126337,Aleksandr Putsko,55,2,/aleksandr-putsko/profil/spieler/126337
457743,Mohamed Konaté,13,4,/mohamed-konate/profil/spieler/457743
190188,Vitali Gudiev,33,1,/vitali-gudiev/profil/spieler/190188
293231,Darko Todorovic,4,2,/darko-todorovic/profil/spieler/293231
58971,Giorgi Shelia,88,1,/giorgi-shelia/profil/spieler/58971
207519,Vitali Lystsov,5,2,/vitali-lystsov/profil/spieler/207519
332554,Senin Sebai,18,4,/senin-sebai/profil/spieler/332554
404912,Vladislav Karapuzov,77,4,/vladislav-karapuzov/profil/spieler/404912
724969,Luka Gagnidze,34,3,/luka-gagnidze/profil/spieler/724969
300447,Aleksey Gerasimov,93,2,/aleksey-gerasimov/profil/spieler/300447
194947,Aleksey Evseev,30,3,/aleksey-evseev/profil/spieler/194947
455016,Arsen Adamov,95,2,/arsen-adamov/profil/spieler/455016
334481,Leo Goglichidze,3,2,/leo-goglichidze/profil/spieler/334481
282630,Artem Mamin,29,2,/artem-mamin/profil/spieler/282630
310132,Artem Maksimenko,55,4,/artem-maksimenko/profil/spieler/310132
366751,Kirill Kolesnichenko,24,4,/kirill-kolesnichenko/profil/spieler/366751
117802,Vladimir Rykov,4,2,/vladimir-rykov/profil/spieler/117802
25734,Denys Kulakov,15,2,/denys-kulakov/profil/spieler/25734
381067,Mikhail Ageev,9,4,/mikhail-ageev/profil/spieler/381067
