player_id,player_name,number,position,club,league,played,goals,assists,yellow_cards,second_yellows,red_cards,conceded,clean_sheets,minutes
687617,Aleksandr Kutitskiy,#50,Midfield,Dynamo Moscow,Russian Premier League,12,-,-,3,-,-,,,450'
667974,El Mehdi Maouhoub,#14,Forward,Dynamo Moscow,Russian Premier League,16,2,2,-,-,-,,,516'
918327,Kurban Rasulov,#40,Goalkeeper,Dynamo Moscow,Russian Premier League,10,-,,2,-,-,14,3,900'
673429,Milan Majstorovic,#5,Defender,Dynamo Moscow,Russian Premier League,2,-,-,-,-,-,,,102'
112541,Andrey Lunev,#99,Goalkeeper,Dynamo Moscow,Russian Premier League,12,-,,-,-,-,16,3,1.080'
637540,Ulvi Babaev,#17,Forward,Dynamo Moscow,Russian Premier League,13,1,1,2,-,-,,,385'
718759,Leon Zaydenzal,#56,Defender,Dynamo Moscow,Russian Premier League,8,-,-,1,-,-,,,373'
1080107,Timofey Marinkin,#60,Midfield,Dynamo Moscow,Russian Premier League,8,-,-,-,-,-,,,352'
168527,Igor Leshchuk,#31,Goalkeeper,Dynamo Moscow,Russian Premier League,6,-,,-,-,-,8,1,540'
939068,Viktor Okishor,#88,Midfield,Dynamo Moscow,Russian Premier League,6,-,1,1,-,-,,,42'
864621,Dmitriy Aleksandrov,#30,Midfield,Dynamo Moscow,Russian Premier League,2,-,-,-,-,-,,,77'
720930,Andrey Kudravets,#47,Goalkeeper,Dynamo Moscow,Russian Premier League,,,,,,,,,
1030739,Mohammadjavad Hosseinnejad,#10,Midfield,Dinamo Makhachkala,Russian Premier League,28,4,3,3,-,-,,,1.812'
567023,Gamid Agalarov,#25,Forward,Dinamo Makhachkala,Russian Premier League,27,7,1,3,-,-,,,1.557'
250907,Jemal Tabidze,#5,Defender,Dinamo Makhachkala,Russian Premier League,24,1,-,4,-,1,,,2.060'
1043831,Miro,#11,Forward,Dinamo Makhachkala,Russian Premier League,18,1,-,2,1,-,,,858'
842780,Houssem Mrezigue,#16,Midfield,Dinamo Makhachkala,Russian Premier League,26,1,1,2,-,-,,,2.181'
702149,Idar Shumakhov,#4,Defender,Dinamo Makhachkala,Russian Premier League,19,-,1,2,-,-,,,1.503'
654591,Temirkan Sundukov,#77,Defender,Dinamo Makhachkala,Russian Premier League,27,-,1,4,-,-,,,2.288'
593432,Mehdi Moubarik,#6,Midfield,Dinamo Makhachkala,Russian Premier League,18,1,-,-,-,-,,,1.409'
480139,Nikita Glushkov,#47,Midfield,Dinamo Makhachkala,Russian Premier League,28,-,2,3,-,-,,,2.462'
451244,David Volk,#27,Goalkeeper,Dinamo Makhachkala,Russian Premier League,15,-,,-,-,-,21,3,1.350'
622477,Timur Magomedov,#39,Goalkeeper,Dinamo Makhachkala,Russian Premier League,13,-,,-,-,-,15,3,1.170'
863190,Mohamed Azzi,#22,Defender,Dinamo Makhachkala,Russian Premier League,23,-,1,4,1,-,,,1.818'
1102540,Andrés Alarcón,#24,Defender,Dinamo Makhachkala,Russian Premier League,12,-,-,-,-,-,,,922'
334425,Mutalip Alibekov,#99,Defender,Dinamo Makhachkala,Russian Premier League,15,-,-,2,-,-,,,1.305'
953150,Hazem Mastouri,#7,Forward,Dinamo Makhachkala,Russian Premier League,20,2,2,6,-,-,,,1.045'
