id,name,shirtNumber,positionId,link
429874,Ansgar Knauff,36,4,/ansgar-knauff/profil/spieler/429874
274461,Felix Passlack,30,2,/felix-passlack/profil/spieler/274461
59238,Marwin Hitz,35,1,/marwin-hitz/profil/spieler/59238
388815,Luca Unbehaun,25,1,/luca-unbehaun/profil/spieler/388815
296879,Steffen Tigges,27,4,/steffen-tigges/profil/spieler/296879
718232,Abdoulaye Kamara,32,3,/abdoulaye-kamara/profil/spieler/718232
659513,Soumaïla Coulibaly,4,2,/soumaila-coulibaly/profil/spieler/659513
35208,Marcel Schmelzer,29,2,/marcel-schmelzer/profil/spieler/35208
278343,Felix Uduokhai,19,2,/felix-uduokhai/profil/spieler/278343
345886,Rubén Vargas,16,4,/ruben-vargas/profil/spieler/345886
251302,Niklas Dorsch,30,3,/niklas-dorsch/profil/spieler/251302
106405,Jeffrey Gouweleeuw,6,2,/jeffrey-gouweleeuw/profil/spieler/106405
296397,Arne Maier,10,3,/arne-maier/profil/spieler/296397
314295,Reece Oxford,4,2,/reece-oxford/profil/spieler/314295
520468,Iago,22,2,/iago/profil/spieler/520468
152963,Florian Niederlechner,7,4,/florian-niederlechner/profil/spieler/152963
189475,Carlos Gruezo,8,3,/carlos-gruezo/profil/spieler/189475
353826,Robert Gumny,2,2,/robert-gumny/profil/spieler/353826
327757,Krzysztof Piatek,9,4,/krzysztof-piatek/profil/spieler/327757
353948,Lucas Tousart,29,3,/lucas-tousart/profil/spieler/353948
162434,Niklas Stark,5,2,/niklas-stark/profil/spieler/162434
261905,Suat Serdar,8,3,/suat-serdar/profil/spieler/261905
88262,Dedryck Boyata,4,2,/dedryck-boyata/profil/spieler/88262
423436,Santiago Ascacíbar,18,3,/santiago-ascacibar/profil/spieler/423436
432281,Márton Dárdai,31,2,/marton-dardai/profil/spieler/432281
227110,Jordan Torunarigha,25,2,/jordan-torunarigha/profil/spieler/227110
93763,Alexander Schwolow,1,1,/alexander-schwolow/profil/spieler/93763
279009,Marco Richter,23,4,/marco-richter/profil/spieler/279009
243856,Cedric Itten,19,4,/cedric-itten/profil/spieler/243856
388363,Maximilian Bauer,4,2,/maximilian-bauer/profil/spieler/388363
183780,Paul Seguin,33,3,/paul-seguin/profil/spieler/183780
196084,Marco Meyerhöfer,18,2,/marco-meyerhofer/profil/spieler/196084
379979,Adrian Fein,6,3,/adrian-fein/profil/spieler/379979
146258,Jetro Willems,15,2,/jetro-willems/profil/spieler/146258
147359,Jeremy Dudziak,28,3,/jeremy-dudziak/profil/spieler/147359
171209,Branimir Hrgota,10,4,/branimir-hrgota/profil/spieler/171209
411287,Justin Hoogma,5,2,/justin-hoogma/profil/spieler/411287
161204,Julian Green,37,3,/julian-green/profil/spieler/161204
578539,Chris Richards,28,2,/chris-richards/profil/spieler/578539
293281,Jacob Bruun Larsen,7,4,/jacob-bruun-larsen/profil/spieler/293281
145866,Munas Dabbur,10,4,/munas-dabbur/profil/spieler/145866
55089,Oliver Baumann,1,1,/oliver-baumann/profil/spieler/55089
160241,Kevin Akpoguma,25,2,/kevin-akpoguma/profil/spieler/160241
84435,Kevin Vogt,22,2,/kevin-vogt/profil/spieler/84435
450234,Marco John,30,3,/marco-john/profil/spieler/450234
125614,Sargis Adamyan,23,4,/sargis-adamyan/profil/spieler/125614
215864,Mijat Gacinovic,20,3,/mijat-gacinovic/profil/spieler/215864
443710,Angelo Stiller,13,3,/angelo-stiller/profil/spieler/443710
85791,Stefan Lainer,18,2,/stefan-lainer/profil/spieler/85791
321070,Hannes Wolf,11,3,/hannes-wolf/profil/spieler/321070
624690,Manu Koné,17,3,/manu-kone/profil/spieler/624690
42205,Yann Sommer,1,1,/yann-sommer/profil/spieler/42205
48298,Lars Stindl,13,4,/lars-stindl/profil/spieler/48298
82097,Christoph Kramer,6,3,/christoph-kramer/profil/spieler/82097
524285,Luca Netz,20,2,/luca-netz/profil/spieler/524285
243188,Lászlo Bénes,22,3,/laszlo-benes/profil/spieler/243188
504153,Joe Scally,29,2,/joe-scally/profil/spieler/504153
32711,Patrick Herrmann,7,4,/patrick-herrmann/profil/spieler/32711
610798,Jan Schröder,47,2,/jan-schroder/profil/spieler/610798
580277,Gianluca Schäfer,48,4,/gianluca-schafer/profil/spieler/580277
334221,Amos Pieper,2,2,/amos-pieper/profil/spieler/334221
85941,Stefan Ortega,1,1,/stefan-ortega/profil/spieler/85941
216804,Joakim Nilsson,4,2,/joakim-nilsson/profil/spieler/216804
247555,Edimilson Fernandes,22,3,/edimilson-fernandes/profil/spieler/247555
309393,Lennart Czyborra,6,2,/lennart-czyborra/profil/spieler/309393
147038,Cédric Brunner,27,2,/cedric-brunner/profil/spieler/147038
284010,Robin Hack,21,4,/robin-hack/profil/spieler/284010
317740,Florian Krüger,18,4,/florian-kruger/profil/spieler/317740
288253,Jeremiah St. Juste,4,2,/jeremiah-st-juste/profil/spieler/288253
291200,Moussa Niakhaté,19,2,/moussa-niakhate/profil/spieler/291200
357233,Leandro Barreiro,8,3,/leandro-barreiro/profil/spieler/357233
333647,Jonathan Burkardt,29,4,/jonathan-burkardt/profil/spieler/333647
118847,Dominik Kohr,31,3,/dominik-kohr/profil/spieler/118847
160963,Robin Zentner,27,1,/robin-zentner/profil/spieler/160963
182574,Jean-Paul Boëtius,5,3,/jean-paul-boetius/profil/spieler/182574
251878,Aarón Martín,3,2,/aaron-martin/profil/spieler/251878
168989,Silvan Widmer,30,2,/silvan-widmer/profil/spieler/168989
451906,David Nemeth,34,2,/david-nemeth/profil/spieler/451906
290587,Ellyes Skhiri,28,3,/ellyes-skhiri/profil/spieler/290587
232418,Ondrej Duda,18,3,/ondrej-duda/profil/spieler/232418
472249,Jan Thielmann,29,4,/jan-thielmann/profil/spieler/472249
108537,Jonas Hector,14,2,/jonas-hector/profil/spieler/108537
147573,Sebastian Andersson,9,4,/sebastian-andersson/profil/spieler/147573
287188,Dejan Ljubicic,7,3,/dejan-ljubicic/profil/spieler/287188
84938,Timo Horn,1,1,/timo-horn/profil/spieler/84938
106270,Florian Kainz,11,4,/florian-kainz/profil/spieler/106270
244940,Salih Özcan,6,3,/salih-ozcan/profil/spieler/244940
341710,William,2,2,/william/profil/spieler/341710
557459,Micky van de Ven,5,2,/micky-van-de-ven/profil/spieler/557459
66058,Admir Mehmedi,14,4,/admir-mehmedi/profil/spieler/66058
79501,Daniel Ginczek,33,4,/daniel-ginczek/profil/spieler/79501
51977,Pavao Pervan,12,1,/pavao-pervan/profil/spieler/51977
