player_id,player_name,number,position,club,league,played,goals,assists,yellow_cards,second_yellows,red_cards,conceded,clean_sheets,minutes
448705,Diant Ramaj,#41,Goalkeeper,1.FC Heidenheim 1846,Bundesliga,31,-,,2,-,-,67,1,2.790'
744728,Arijon Ibrahimovic,#22,Midfield,1.FC Heidenheim 1846,Bundesliga,30,1,3,1,-,-,,,2.040'
645774,Eren Dinkçi,#8,Forward,1.FC Heidenheim 1846,Bundesliga,20,3,2,2,-,-,,,1.225'
471055,Marvin Pieringer,#18,Forward,1.FC Heidenheim 1846,Bundesliga,25,4,1,2,-,-,,,1.521'
581357,Jan Schöppner,#3,Midfield,1.FC Heidenheim 1846,Bundesliga,29,1,3,5,-,-,,,2.080'
507345,Leonidas Stergiou,#25,Defender,1.FC Heidenheim 1846,Bundesliga,5,-,-,-,-,-,,,190'
251302,Niklas Dorsch,#30,Midfield,1.FC Heidenheim 1846,Bundesliga,30,-,1,2,-,-,,,2.106'
133731,Patrick Mainka,#6,Defender,1.FC Heidenheim 1846,Bundesliga,32,2,2,2,-,-,,,2.880'
388294,Omar Traoré,#23,Defender,1.FC Heidenheim 1846,Bundesliga,24,-,2,2,-,-,,,1.379'
337092,Tim Siersleben,#4,Defender,1.FC Heidenheim 1846,Bundesliga,15,-,-,2,-,-,,,1.082'
829838,Hennes Behrens,#26,Defender,1.FC Heidenheim 1846,Bundesliga,14,1,2,-,-,-,,,1.139'
283497,Mathias Honsak,#17,Forward,1.FC Heidenheim 1846,Bundesliga,25,2,1,1,-,-,,,1.225'
273669,Adrian Beck,#21,Midfield,1.FC Heidenheim 1846,Bundesliga,23,1,1,1,-,-,,,843'
227084,Benedikt Gimber,#5,Defender,1.FC Heidenheim 1846,Bundesliga,21,-,-,6,-,-,,,1.437'
809498,Luca Kerber,#20,Midfield,1.FC Heidenheim 1846,Bundesliga,17,2,-,3,-,-,,,670'
545332,Mikkel Kaufmann,#29,Forward,1.FC Heidenheim 1846,Bundesliga,16,1,1,2,-,-,,,534'
307183,Sirlord Conteh,#31,Forward,1.FC Heidenheim 1846,Bundesliga,15,2,1,1,-,-,,,619'
530173,Julian Niehues,#16,Midfield,1.FC Heidenheim 1846,Bundesliga,24,3,-,1,-,-,,,1.389'
530298,Christian Conteh,#10,Forward,1.FC Heidenheim 1846,Bundesliga,7,-,-,-,-,-,,,346'
117478,Marnon Busch,#2,Defender,1.FC Heidenheim 1846,Bundesliga,28,1,5,4,-,-,,,1.868'
192169,Jonas Föhrenbach,#19,Defender,1.FC Heidenheim 1846,Bundesliga,25,1,1,3,-,-,,,2.147'
187097,Budu Zivzivadze,#11,Forward,1.FC Heidenheim 1846,Bundesliga,18,6,-,1,-,1,,,974'
107219,Leart Paçarada,#32,Defender,1.FC Heidenheim 1846,Bundesliga,1,-,-,-,-,-,,,7'
921431,Adam Kölle,#28,Defender,1.FC Heidenheim 1846,Bundesliga,6,1,-,1,-,-,,,89'
1153628,Yannik Wagner,#38,Forward,1.FC Heidenheim 1846,Bundesliga,4,-,-,-,-,-,,,45'
394033,Stefan Schimmer,#9,Forward,1.FC Heidenheim 1846,Bundesliga,25,5,1,1,-,-,,,779'
806948,Frank Feller,#40,Goalkeeper,1.FC Heidenheim 1846,Bundesliga,1,-,,-,-,-,2,-,90'
1052350,Nick Rothweiler,#33,Midfield,1.FC Heidenheim 1846,Bundesliga,,,,,,,,,
519035,Paul Tschernuth,#34,Goalkeeper,1.FC Heidenheim 1846,Bundesliga,,,,,,,,,
632349,Jarell Quansah,#4,Defender,Bayer 04 Leverkusen,Bundesliga,26,3,-,9,-,-,,,2.126'
1364454,Christian Kofane,#35,Forward,Bayer 04 Leverkusen,Bundesliga,28,5,4,3,-,-,,,1.157'
905011,Ibrahim Maza,#30,Midfield,Bayer 04 Leverkusen,Bundesliga,26,3,5,2,-,-,,,1.674'
564545,Edmond Tapsoba,#12,Defender,Bayer 04 Leverkusen,Bundesliga,27,5,3,7,-,-,,,2.396'
467437,Malik Tillman,#10,Midfield,Bayer 04 Leverkusen,Bundesliga,27,6,1,2,-,-,,,1.590'
401578,Exequiel Palacios,#25,Midfield,Bayer 04 Leverkusen,Bundesliga,16,-,1,2,-,-,,,917'
730581,Loïc Badé,#5,Defender,Bayer 04 Leverkusen,Bundesliga,23,-,-,5,-,-,,,1.652'
718303,Ernest Poku,#19,Forward,Bayer 04 Leverkusen,Bundesliga,28,5,5,-,-,-,,,1.473'
193082,Alejandro Grimaldo,#20,Defender,Bayer 04 Leverkusen,Bundesliga,27,8,8,5,-,-,,,2.344'
664708,Equi Fernández,#6,Midfield,Bayer 04 Leverkusen,Bundesliga,20,-,1,2,1,-,,,987'
242086,Patrik Schick,#14,Forward,Bayer 04 Leverkusen,Bundesliga,26,16,3,2,-,-,,,1.816'
810895,Eliesse Ben Seghir,#17,Forward,Bayer 04 Leverkusen,Bundesliga,8,-,-,2,-,-,,,214'
261504,Aleix García,#24,Midfield,Bayer 04 Leverkusen,Bundesliga,31,2,8,6,-,-,,,2.527'
340322,Nathan Tella,#23,Forward,Bayer 04 Leverkusen,Bundesliga,17,1,6,2,-,-,,,870'
442891,Martin Terrier,#11,Forward,Bayer 04 Leverkusen,Bundesliga,18,4,1,1,-,-,,,671'
125714,Mark Flekken,#1,Goalkeeper,Bayer 04 Leverkusen,Bundesliga,22,-,,1,-,-,34,5,1.950'
1077670,Axel Tape,#16,Defender,Bayer 04 Leverkusen,Bundesliga,6,-,-,1,-,-,,,221'
159088,Robert Andrich,#8,Midfield,Bayer 04 Leverkusen,Bundesliga,30,2,-,4,1,-,,,2.395'
977464,Arthur,#13,Defender,Bayer 04 Leverkusen,Bundesliga,18,1,3,2,-,-,,,1.079'
1058514,Montrell Culbreath,#42,Forward,Bayer 04 Leverkusen,Bundesliga,10,1,-,-,-,-,,,613'
696164,Tim Oermann,#15,Defender,Bayer 04 Leverkusen,Bundesliga,2,-,-,-,-,-,,,16'
221316,Lucas Vázquez,#21,Defender,Bayer 04 Leverkusen,Bundesliga,11,1,2,2,-,-,,,473'
7161,Jonas Hofmann,#7,Midfield,Bayer 04 Leverkusen,Bundesliga,22,2,3,3,-,-,,,981'
247915,Jonas Omlin,#18,Goalkeeper,Bayer 04 Leverkusen,Bundesliga,,,,,,,,,
1133977,Issa Traoré,#41,Defender,Bayer 04 Leverkusen,Bundesliga,,,,,,,,,
81173,Janis Blaswich,#28,Goalkeeper,Bayer 04 Leverkusen,Bundesliga,11,-,,1,-,-,9,3,930'
85543,Niklas Lomb,#36,Goalkeeper,Bayer 04 Leverkusen,Bundesliga,,,,,,,,,
388198,Nico Schlotterbeck,#4,Defender,Borussia Dortmund,Bundesliga,27,5,2,8,-,-,,,2.430'
496094,Karim Adeyemi,#27,Forward,Borussia Dortmund,Bundesliga,27,7,3,5,-,-,,,1.189'
406640,Felix Nmecha,#8,Midfield,Borussia Dortmund,Bundesliga,28,2,3,-,-,-,,,2.100'
257814,Gregor Kobel,#1,Goalkeeper,Borussia Dortmund,Bundesliga,33,-,,3,-,-,34,14,2.970'
578392,Maximilian Beier,#14,Forward,Borussia Dortmund,Bundesliga,31,9,9,3,-,-,,,1.968'
270541,Serhou Guirassy,#9,Forward,Borussia Dortmund,Bundesliga,32,16,2,3,-,-,,,2.268'
796297,Jobe Bellingham,#7,Midfield,Borussia Dortmund,Bundesliga,31,-,2,2,-,1,,,1.702'
505653,Fábio Silva,#21,Forward,Borussia Dortmund,Bundesliga,27,2,6,3,-,-,,,798'
370789,Julian Ryerson,#26,Defender,Borussia Dortmund,Bundesliga,30,-,14,8,-,-,,,2.186'
579287,Daniel Svensson,#24,Defender,Borussia Dortmund,Bundesliga,32,2,2,-,-,-,,,2.363'
187492,Julian Brandt,#10,Midfield,Borussia Dortmund,Bundesliga,28,7,4,-,-,-,,,1.587'
627228,Yan Couto,#2,Midfield,Borussia Dortmund,Bundesliga,18,1,3,4,-,-,,,993'
659459,Carney Chukwuemeka,#17,Midfield,Borussia Dortmund,Bundesliga,27,2,-,2,-,-,,,886'
193004,Waldemar Anton,#3,Defender,Borussia Dortmund,Bundesliga,31,2,-,3,-,-,,,2.790'
284732,Ramy Bensebaini,#5,Defender,Borussia Dortmund,Bundesliga,21,5,2,6,-,-,,,1.528'
106987,Marcel Sabitzer,#20,Midfield,Borussia Dortmund,Bundesliga,26,1,2,3,-,-,,,1.823'
1074990,Luca Reggiani,#49,Defender,Borussia Dortmund,Bundesliga,7,1,-,2,-,-,,,423'
166601,Niklas Süle,#25,Defender,Borussia Dortmund,Bundesliga,11,-,1,3,-,-,,,487'
119296,Emre Can,#23,Defender,Borussia Dortmund,Bundesliga,9,3,-,3,-,-,,,623'
244940,Salih Özcan,#6,Midfield,Borussia Dortmund,Bundesliga,11,-,-,-,-,-,,,73'
884820,Almugera Kabar,#42,Defender,Borussia Dortmund,Bundesliga,1,-,-,-,-,-,,,14'
1058359,Samuele Inácio,#40,Forward,Borussia Dortmund,Bundesliga,6,1,-,2,-,-,,,314'
883007,Filippo Mane,#39,Defender,Borussia Dortmund,Bundesliga,4,-,-,-,-,1,,,132'
76158,Alexander Meyer,#33,Goalkeeper,Borussia Dortmund,Bundesliga,,,,,,,,,
94192,Patrick Drewes,#30,Goalkeeper,Borussia Dortmund,Bundesliga,,,,,,,,,
684116,Silas Ostrzinski,#31,Goalkeeper,Borussia Dortmund,Bundesliga,,,,,,,,,
816585,Can Uzun,#42,Midfield,Eintracht Frankfurt,Bundesliga,20,8,5,3,-,-,,,1.104'
691892,Nathaniel Brown,#21,Defender,Eintracht Frankfurt,Bundesliga,32,4,4,3,-,-,,,2.568'
333647,Jonathan Burkardt,#9,Forward,Eintracht Frankfurt,Bundesliga,21,11,1,1,-,-,,,1.310'
931838,Hugo Larsson,#16,Midfield,Eintracht Frankfurt,Bundesliga,25,2,2,-,-,-,,,1.820'
939964,Jean-Mattéo Bahoya,#19,Forward,Eintracht Frankfurt,Bundesliga,26,3,4,2,-,-,,,1.313'
585959,Arnaud Kalimuendo,#25,Forward,Eintracht Frankfurt,Bundesliga,18,6,1,4,-,-,,,1.376'
368891,Arthur Theate,#3,Defender,Eintracht Frankfurt,Bundesliga,24,1,1,8,-,-,,,2.144'
684315,Nnamdi Collins,#34,Defender,Eintracht Frankfurt,Bundesliga,23,1,2,4,-,-,,,1.498'
358504,Ritsu Doan,#20,Forward,Eintracht Frankfurt,Bundesliga,30,5,5,5,-,-,,,2.289'
328784,Robin Koch,#4,Defender,Eintracht Frankfurt,Bundesliga,31,3,2,1,1,-,,,2.745'
429874,Ansgar Knauff,#7,Forward,Eintracht Frankfurt,Bundesliga,27,4,2,3,-,-,,,1.249'
855015,Farès Chaïbi,#8,Midfield,Eintracht Frankfurt,Bundesliga,27,2,9,1,-,-,,,1.752'
369684,Rasmus Kristensen,#13,Defender,Eintracht Frankfurt,Bundesliga,21,2,-,4,1,-,,,1.462'
846310,Oscar Højlund,#6,Midfield,Eintracht Frankfurt,Bundesliga,24,1,2,2,1,-,,,1.091'
635645,Aurèle Amenda,#5,Defender,Eintracht Frankfurt,Bundesliga,23,-,-,4,-,-,,,1.586'
692368,Younes Ebnoutalib,#11,Forward,Eintracht Frankfurt,Bundesliga,5,1,-,-,-,-,,,131'
997861,Kauã Santos,#40,Goalkeeper,Eintracht Frankfurt,Bundesliga,13,-,,-,-,-,32,2,1.085'
799993,Ayoube Amaimouni-Echghouyab,#29,Forward,Eintracht Frankfurt,Bundesliga,17,2,3,1,-,-,,,580'
290587,Ellyes Skhiri,#15,Midfield,Eintracht Frankfurt,Bundesliga,24,-,-,1,1,-,,,1.352'
1146988,Keita Kosugi,#26,Defender,Eintracht Frankfurt,Bundesliga,,,,,,,,,
1184986,Love Arrhov,#31,Midfield,Eintracht Frankfurt,Bundesliga,5,-,-,1,-,-,,,62'
196813,Michael Zetterer,#23,Goalkeeper,Eintracht Frankfurt,Bundesliga,21,-,,1,-,-,31,6,1.885'
744857,Elias Baum,#2,Defender,Eintracht Frankfurt,Bundesliga,5,-,-,-,-,-,,,71'
74842,Mario Götze,#27,Midfield,Eintracht Frankfurt,Bundesliga,20,-,-,1,-,-,,,819'
179184,Michy Batshuayi,#30,Forward,Eintracht Frankfurt,Bundesliga,6,1,-,-,-,-,,,134'
191422,Mahmoud Dahoud,#18,Midfield,Eintracht Frankfurt,Bundesliga,14,2,3,-,-,-,,,686'
