player_id,player_name,number,position,club,league,played,goals,assists,yellow_cards,second_yellows,red_cards,conceded,clean_sheets,minutes
581106,Kristian Arnstad,#10,Forward,Aarhus GF,Conference League,,,,,,,,,
528451,Tobias Bech,#31,Forward,Aarhus GF,Conference League,,,,,,,,,
675278,Eric Kahl,#19,Defender,Aarhus GF,Conference League,,,,,,,,,
651735,Magnus Knudsen,#4,Midfield,Aarhus GF,Conference League,,,,,,,,,
445616,Gift Links,#11,Midfield,Aarhus GF,Conference League,,,,,,,,,
418567,Markus Solbakken,#7,Midfield,Aarhus GF,Conference League,,,,,,,,,
542697,Rasmus Carstensen,#29,Midfield,Aarhus GF,Conference League,,,,,,,,,
403673,Mikael Anderson,#23,Midfield,Aarhus GF,Conference League,,,,,,,,,
405375,Colin Rösler,#25,Defender,Aarhus GF,Conference League,,,,,,,,,
413268,Kevin Yakob,#17,Midfield,Aarhus GF,Conference League,,,,,,,,,
496341,Mads Hedenstad,#21,Goalkeeper,Aarhus GF,Conference League,,,,,,,,,
148355,Jens Jønsson,#16,Midfield,Aarhus GF,Conference League,,,,,,,,,
1020226,Luka Callø,#33,Defender,Aarhus GF,Conference League,,,,,,,,,
1004062,Frederik Emmery,#39,Forward,Aarhus GF,Conference League,,,,,,,,,
341466,Tobias Mölgaard,#14,Defender,Aarhus GF,Conference League,,,,,,,,,
542654,Sebastian Jørgensen,#8,Forward,Aarhus GF,Conference League,,,,,,,,,
1237998,Richmond Gyamfi,#18,Forward,Aarhus GF,Conference League,,,,,,,,,
294534,Janni Serra,#13,Forward,Aarhus GF,Conference League,,,,,,,,,
819798,Jacob Andersen,#26,Midfield,Aarhus GF,Conference League,,,,,,,,,
253210,Nicolai Poulsen,#6,Midfield,Aarhus GF,Conference League,,,,,,,,,
289683,Frederik Tingager,#5,Defender,Aarhus GF,Conference League,,,,,,,,,
1059479,Stefen Tchamche,#27,Forward,Aarhus GF,Conference League,,,,,,,,,
1072738,Tómas Kristjánsson,#20,Forward,Aarhus GF,Conference League,,,,,,,,,
22860,Jesper Hansen,#1,Goalkeeper,Aarhus GF,Conference League,,,,,,,,,
1390988,James Bogere,#28,Forward,Aarhus GF,Conference League,,,,,,,,,
1209442,Oskar Haugstrup,#22,Midfield,Aarhus GF,Conference League,,,,,,,,,
683571,Tolu Arokodare,#99,Forward,Ajax,Conference League,,,,,,,,,
559327,Youri Baas,#15,Defender,Ajax,Conference League,,,,,,,,,
668267,Marcos Leonardo,#38,Forward,Ajax,Conference League,,,,,,,,,
187492,Julian Brandt,#8,Midfield,Ajax,Conference League,,,,,,,,,
264372,Viktor Tsygankov,#11,Forward,Ajax,Conference League,,,,,,,,,
930571,Oscar Gloukh,#10,Midfield,Ajax,Conference League,,,,,,,,,
420064,Caio Henrique,#12,Defender,Ajax,Conference League,,,,,,,,,
287579,Sofyan Amrabat,#4,Midfield,Ajax,Conference League,,,,,,,,,
1105532,Jorthy Mokio,#24,Midfield,Ajax,Conference League,,,,,,,,,
283196,Kasper Dolberg,#9,Forward,Ajax,Conference League,,,,,,,,,
765743,Dies Janse,#36,Defender,Ajax,Conference League,,,,,,,,,
701055,Anton Gaaei,#3,Defender,Ajax,Conference League,,,,,,,,,
468309,Lucas Rosa,#2,Defender,Ajax,Conference League,,,,,,,,,
598491,Rayane Bounida,#43,Midfield,Ajax,Conference League,,,,,,,,,
987366,Aaron Bouwman,#30,Defender,Ajax,Conference League,,,,,,,,,
74857,Marc ter Stegen,#1,Goalkeeper,Ajax,Conference League,,,,,,,,,
374326,Oliver Edvardsen,#20,Forward,Ajax,Conference League,,,,,,,,,
339328,Owen Wijndal,#5,Defender,Ajax,Conference League,,,,,,,,,
396077,Maarten Paes,#26,Goalkeeper,Ajax,Conference League,,,,,,,,,
182932,Davy Klaassen,#18,Midfield,Ajax,Conference League,,,,,,,,,
129554,Steven Berghuis,#23,Forward,Ajax,Conference League,,,,,,,,,
1194905,Abdellah Ouazane,#68,Midfield,Ajax,Conference League,,,,,,,,,
12282,Daley Blind,#17,Defender,Ajax,Conference League,,,,,,,,,
923667,Joeri Heerkens,#22,Goalkeeper,Ajax,Conference League,,,,,,,,,
1009765,Jofre Torrents,#21,Defender,Ajax,Conference League,,,,,,,,,
704773,Amourricho van Axel Dongen,#0,Forward,Ajax,Conference League,,,,,,,,,
607854,Éderson,#13,Midfield,Atalanta,Conference League,,,,,,,,,
571604,Giorgio Scalvini,#42,Defender,Atalanta,Conference League,,,,,,,,,
435772,Charles De Ketelaere,#17,Midfield,Atalanta,Conference League,,,,,,,,,
459763,Marco Carnesecchi,#29,Goalkeeper,Atalanta,Conference League,,,,,,,,,
1077175,Honest Ahanor,#69,Defender,Atalanta,Conference League,,,,,,,,,
434433,Nikola Krstović,#90,Forward,Atalanta,Conference League,,,,,,,,,
315867,Gianluca Scamacca,#9,Forward,Atalanta,Conference League,,,,,,,,,
405885,Giacomo Raspadori,#18,Forward,Atalanta,Conference League,,,,,,,,,
503075,Isak Hien,#4,Defender,Atalanta,Conference League,,,,,,,,,
708635,Lorenzo Bernasconi,#47,Midfield,Atalanta,Conference League,,,,,,,,,
550108,Nicola Zalewski,#59,Midfield,Atalanta,Conference League,,,,,,,,,
746695,Kamaldeen Sulemana,#7,Forward,Atalanta,Conference League,,,,,,,,,
528833,Lazar Samardžić,#10,Midfield,Atalanta,Conference League,,,,,,,,,
357992,Raoul Bellanova,#16,Midfield,Atalanta,Conference League,,,,,,,,,
644771,Odilon Kossounou,#3,Defender,Atalanta,Conference League,,,,,,,,,
400489,Eljif Elmas,#99,Midfield,Atalanta,Conference League,,,,,,,,,
294808,Franck Kessié,#19,Midfield,Atalanta,Conference League,,,,,,,,,
698259,Thomas Kristensen,#31,Defender,Atalanta,Conference League,,,,,,,,,
358008,Gianluca Gaetano,#70,Midfield,Atalanta,Conference League,,,,,,,,,
205938,Mario Pašalić,#8,Midfield,Atalanta,Conference League,,,,,,,,,
982267,Ibrahim Sulemana,#6,Midfield,Atalanta,Conference League,,,,,,,,,
94005,Sead Kolasinac,#23,Defender,Atalanta,Conference League,,,,,,,,,
173859,Davide Zappacosta,#77,Midfield,Atalanta,Conference League,,,,,,,,,
361065,Mitchel Bakker,#5,Midfield,Atalanta,Conference League,,,,,,,,,
